Muestra,Tiempo,Temp,Hum,Pres,Den,DP,Ref,VelFrec,PWM,Control,Error,ESTADOvariador,ERRORvariador,TiempoRel,ControlAutomatico
93,1009402.0,270.207,43.854,1018.7834,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4795.0,0.0
94,1009454.0,270.207,43.847,1018.77435,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4847.0,0.0
95,1009504.0,270.207,43.862,1018.7118,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4897.0,0.0
96,1009555.0,270.207,43.877,1018.7118,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4948.0,0.0
97,1009606.0,270.207,43.854,1018.72076,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,4999.0,0.0
98,1009657.0,270.207,43.862,1018.7566,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5050.0,0.0
99,1009709.0,270.207,43.862,1018.73016,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5102.0,0.0
100,1009760.0,270.207,43.847,1018.73016,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5153.0,0.0
101,1009810.0,270.207,43.854,1018.7436,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5203.0,0.0
102,1009861.0,270.207,43.854,1018.68506,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5254.0,0.0
103,1009912.0,270.207,43.862,1018.757,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5305.0,0.0
104,1009964.0,270.207,43.87,1018.757,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5357.0,0.0
105,1010015.0,270.207,43.877,1018.8016,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5408.0,0.0
106,1010065.0,270.207,43.87,1018.71185,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5458.0,0.0
107,1010116.0,270.207,43.862,1018.73865,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5509.0,0.0
108,1010167.0,270.207,43.824,1018.73865,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5560.0,0.0
109,1010219.0,270.207,43.854,1018.77893,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5612.0,0.0
110,1010270.0,270.207,43.847,1018.75214,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5663.0,0.0
111,1010321.0,270.207,43.862,1018.73865,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5714.0,0.0
112,1010371.0,270.207,43.862,1018.73865,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5764.0,0.0
113,1010422.0,270.207,43.847,1018.748,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5815.0,0.0
114,1010473.0,270.207,43.854,1018.748,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5866.0,0.0
115,1010525.0,270.207,43.854,1018.748,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5918.0,0.0
116,1010576.0,270.207,43.847,1018.8106,1.2168,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,5969.0,0.0
117,1010626.0,270.207,43.854,1018.748,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6019.0,0.0
118,1010677.0,270.207,43.854,1018.6944,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6070.0,0.0
119,1010728.0,270.207,43.854,1018.6944,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6121.0,0.0
120,1010780.0,270.207,43.87,1018.73016,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6173.0,0.0
121,1010831.0,270.207,43.862,1018.7436,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6224.0,0.0
122,1010882.0,270.207,43.854,1018.7436,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6275.0,0.0
123,1010932.0,270.207,43.862,1018.7436,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6325.0,0.0
124,1010983.0,270.207,43.87,1018.7704,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6376.0,0.0
125,1011035.0,270.207,43.862,1018.7346,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6428.0,0.0
126,1011086.0,270.207,43.862,1018.748,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6479.0,0.0
127,1011137.0,270.207,43.877,1018.748,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6530.0,0.0
128,1011188.0,270.207,43.847,1018.7436,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6581.0,0.0
129,1011238.0,270.207,43.877,1018.7078,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6631.0,0.0
130,1011290.0,270.207,43.862,1018.7659,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6683.0,0.0
131,1011341.0,270.207,43.862,1018.7659,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6734.0,0.0
132,1011392.0,270.207,43.862,1018.7525,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6785.0,0.0
133,1011443.0,270.207,43.862,1018.71674,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6836.0,0.0
134,1011493.0,270.207,43.862,1018.71674,1.2165,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6886.0,0.0
135,1011545.0,270.207,43.87,1018.6944,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6938.0,0.0
136,1011596.0,270.207,43.87,1018.72125,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,6989.0,0.0
137,1011647.0,270.207,43.854,1018.72577,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7040.0,0.0
138,1011698.0,270.207,43.847,1018.72577,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7091.0,0.0
139,1011749.0,270.207,43.862,1018.6989,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7142.0,0.0
140,1011800.0,270.207,43.847,1018.72174,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7193.0,0.0
141,1011851.0,270.207,43.877,1018.70386,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7244.0,0.0
142,1011902.0,270.207,43.862,1018.70386,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7295.0,0.0
143,1011953.0,270.207,43.87,1018.73065,1.2166,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7346.0,0.0
144,1012004.0,270.207,43.877,1018.75745,1.2167,0.0,14.0,0.0,270.0,0.0,796.34,0.0,0.0,7397.0,0.0
