Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro,Hum2
369,23.356,31.403,102215.92,1.1974,2.574,0.137,-0.041,-0.015,0.262,0.479,0.662,0.262,0.159,24176.0,50.0,1.0,31.207
370,23.367,31.388,102215.92,1.1973,2.57413,0.262,0.05,0.04,0.262,0.662,0.662,0.289,0.26,24241.0,50.0,1.0,31.207
371,23.378,31.403,102215.92,1.1973,2.57413,0.262,0.114,0.085,0.262,0.662,0.662,0.436,0.376,24305.0,50.0,1.0,31.185
372,23.367,31.411,102213.24,1.1973,2.5735,-0.362,-0.029,-0.005,0.262,0.0,0.662,0.221,0.088,24370.0,50.0,1.0,31.229
373,23.367,31.403,102213.24,1.1973,2.57425,0.388,0.096,0.074,0.262,0.805,0.662,0.4,0.351,24435.0,50.0,1.0,31.229
374,23.356,31.403,102217.016,1.1974,2.57363,-0.238,-0.004,0.012,0.262,0.0,0.662,0.083,0.139,24500.0,50.0,1.0,31.219
375,23.367,31.403,102217.96,1.1973,2.57338,-0.487,-0.149,-0.088,0.262,0.0,0.662,0.499,0.384,24564.0,50.0,1.0,31.219
376,23.367,31.411,102217.96,1.1973,2.57375,-0.113,-0.138,-0.093,0.262,0.0,0.662,0.48,0.394,24629.0,50.0,1.0,31.219
377,23.399,31.403,102219.81,1.1972,2.5735,-0.362,-0.205,-0.147,0.262,0.0,0.662,0.586,0.496,24693.0,50.0,1.0,31.252
378,23.346,31.403,102220.836,1.1975,2.574,0.137,-0.103,-0.09,0.262,0.479,0.662,0.414,0.388,24758.0,50.0,1.0,31.219
379,23.367,31.395,102220.836,1.1974,2.57363,-0.238,-0.143,-0.12,0.262,0.0,0.662,0.489,0.447,24823.0,50.0,1.0,31.219
380,23.378,31.403,102217.35,1.1973,2.57363,-0.238,-0.171,-0.143,0.262,0.0,0.662,0.535,0.489,24888.0,50.0,1.0,31.207
381,23.367,31.411,102217.35,1.1973,2.57413,0.262,-0.041,-0.062,0.262,0.662,0.662,0.263,0.322,24952.0,50.0,1.0,31.24
382,23.367,31.403,102217.35,1.1973,2.574,0.137,0.012,-0.022,0.262,0.479,0.662,0.144,0.192,25017.0,50.0,1.0,31.24
383,23.356,31.388,102217.68,1.1974,2.574,0.137,0.05,0.01,0.137,0.479,0.479,0.289,0.128,25081.0,50.0,1.0,31.229
384,23.356,31.395,102217.8,1.1974,2.57413,0.262,0.114,0.06,0.137,0.662,0.479,0.436,0.317,25147.0,50.0,1.0,31.23
385,23.378,31.403,102217.8,1.1973,2.57388,0.013,0.083,0.051,0.137,0.145,0.479,0.373,0.291,25211.0,50.0,1.0,31.23
386,23.367,31.403,102219.2,1.1974,2.5735,-0.362,-0.05,-0.032,0.137,0.0,0.479,0.29,0.231,25276.0,50.0,1.0,31.24
387,23.367,31.395,102220.39,1.1974,2.57375,-0.113,-0.069,-0.048,0.137,0.0,0.479,0.34,0.283,25340.0,50.0,1.0,31.219
388,23.389,31.411,102220.39,1.1973,2.57388,0.013,-0.045,-0.036,0.137,0.145,0.479,0.273,0.245,25405.0,50.0,1.0,31.219
389,23.356,31.403,102218.7,1.1974,2.5735,-0.362,-0.14,-0.101,0.137,0.0,0.479,0.483,0.411,25470.0,50.0,1.0,31.252
390,23.367,31.418,102218.7,1.1973,2.57375,-0.113,-0.132,-0.103,0.137,0.0,0.479,0.469,0.416,25535.0,50.0,1.0,31.229
391,23.367,31.418,102218.7,1.1973,2.57388,0.013,-0.088,-0.08,0.137,0.145,0.479,0.384,0.366,25600.0,50.0,1.0,31.229
392,23.367,31.411,102218.805,1.1973,2.57413,0.262,0.017,-0.012,0.137,0.662,0.479,0.168,0.14,25664.0,50.0,1.0,31.241
393,23.367,31.418,102217.12,1.1973,2.57413,0.262,0.09,0.043,0.137,0.662,0.479,0.389,0.268,25729.0,50.0,1.0,31.252
394,23.356,31.388,102217.12,1.1974,2.57375,-0.113,0.03,0.012,0.137,0.0,0.479,0.222,0.141,25794.0,50.0,1.0,31.252
395,23.367,31.411,102217.85,1.1973,2.5735,-0.362,-0.088,-0.063,0.137,0.0,0.479,0.383,0.324,25859.0,50.0,1.0,31.206
396,23.367,31.418,102219.375,1.1974,2.57375,-0.113,-0.095,-0.073,0.137,0.0,0.479,0.399,0.349,25923.0,50.0,1.0,31.219
397,23.378,31.418,102219.375,1.1973,2.57363,-0.238,-0.138,-0.106,0.137,0.0,0.479,0.48,0.42,25988.0,50.0,1.0,31.219
398,23.367,31.411,102219.03,1.1973,2.57313,-0.738,-0.318,-0.232,0.137,0.0,0.479,0.729,0.623,26052.0,50.0,1.0,31.263
399,23.389,31.411,102218.37,1.1972,2.5735,-0.362,-0.331,-0.258,0.137,0.0,0.479,0.744,0.657,26117.0,50.0,1.0,31.263
400,23.367,31.411,102218.37,1.1973,2.5735,-0.362,-0.341,-0.279,0.137,0.0,0.479,0.754,0.683,26181.0,50.0,1.0,31.263
401,23.356,31.403,102220.734,1.1974,2.57363,-0.238,-0.31,-0.271,0.137,0.0,0.479,0.719,0.672,26247.0,50.0,1.0,31.252
402,23.356,31.395,102217.12,1.1974,2.57388,0.013,-0.213,-0.214,0.137,0.145,0.479,0.596,0.598,26311.0,50.0,1.0,31.264
403,23.367,31.411,102217.12,1.1973,2.5735,-0.362,-0.258,-0.244,0.137,0.0,0.479,0.656,0.638,26376.0,50.0,1.0,31.264
404,23.346,31.403,102217.18,1.1974,2.57313,-0.738,-0.402,-0.343,0.013,0.0,0.145,0.819,0.756,26440.0,50.0,1.0,31.263
405,23.367,31.395,102217.96,1.1973,2.5735,-0.362,-0.39,-0.347,0.013,0.0,0.145,0.807,0.761,26505.0,50.0,1.0,31.286
406,23.378,31.418,102217.96,1.1973,2.57363,-0.238,-0.344,-0.325,0.013,0.0,0.145,0.758,0.736,26570.0,50.0,1.0,31.286
407,23.367,31.395,102218.805,1.1973,2.57338,-0.487,-0.387,-0.357,0.013,0.0,0.145,0.804,0.772,26635.0,50.0,1.0,31.274
408,23.378,31.403,102218.64,1.1973,2.57363,-0.238,-0.342,-0.333,0.013,0.0,0.145,0.756,0.746,26699.0,50.0,1.0,31.241
409,23.367,31.403,102218.64,1.1973,2.57338,-0.487,-0.386,-0.364,0.013,0.0,0.145,0.803,0.78,26764.0,50.0,1.0,31.241
410,23.389,31.411,102219.72,1.1973,2.57363,-0.238,-0.341,-0.339,0.013,0.0,0.145,0.755,0.752,26828.0,50.0,1.0,31.263
411,23.367,31.38,102218.98,1.1974,2.574,0.137,-0.198,-0.244,0.137,0.479,0.479,0.575,0.638,26893.0,50.0,1.0,31.286
412,23.367,31.388,102218.98,1.1974,2.57338,-0.487,-0.285,-0.292,0.137,0.0,0.479,0.689,0.699,26957.0,50.0,1.0,31.286
413,23.367,31.411,102215.42,1.1973,2.57375,-0.113,-0.233,-0.256,0.137,0.0,0.479,0.624,0.654,27022.0,50.0,1.0,31.263
414,23.367,31.411,102217.28,1.1973,2.57338,-0.487,-0.309,-0.303,0.137,0.0,0.479,0.719,0.711,27087.0,50.0,1.0,31.252
415,23.367,31.418,102217.28,1.1973,2.57375,-0.113,-0.25,-0.265,0.013,0.0,0.145,0.647,0.665,27152.0,50.0,1.0,31.252
416,23.367,31.403,102219.25,1.1974,2.57375,-0.113,-0.209,-0.234,0.013,0.0,0.145,0.591,0.625,27216.0,50.0,1.0,31.264
417,23.367,31.411,102216.44,1.1973,2.57325,-0.613,-0.33,-0.31,0.013,0.0,0.145,0.743,0.719,27281.0,50.0,1.0,31.274
418,23.367,31.403,102216.44,1.1973,2.57363,-0.238,-0.302,-0.295,0.013,0.0,0.145,0.711,0.702,27345.0,50.0,1.0,31.274
419,23.367,31.403,102216.94,1.1973,2.5735,-0.362,-0.32,-0.309,0.013,0.0,0.145,0.732,0.718,27410.0,50.0,1.0,31.229
420,23.367,31.403,102216.78,1.1973,2.57338,-0.487,-0.37,-0.345,0.013,0.0,0.145,0.787,0.759,27474.0,50.0,1.0,31.241
421,23.367,31.403,102216.78,1.1973,2.57338,-0.487,-0.406,-0.373,0.013,0.0,0.145,0.823,0.789,27539.0,50.0,1.0,31.241
422,23.346,31.388,102216.78,1.1974,2.57375,-0.113,-0.318,-0.321,0.013,0.0,0.145,0.728,0.732,27604.0,50.0,1.0,31.319
423,23.356,31.411,102216.375,1.1974,2.57338,-0.487,-0.369,-0.354,0.013,0.0,0.145,0.785,0.769,27669.0,50.0,1.0,31.286
424,23.367,31.411,102216.375,1.1973,2.57375,-0.113,-0.292,-0.306,0.137,0.0,0.479,0.698,0.715,27734.0,50.0,1.0,31.286
425,23.367,31.388,102219.19,1.1974,2.57338,-0.487,-0.35,-0.342,0.137,0.0,0.479,0.765,0.756,27798.0,50.0,1.0,31.286
426,23.367,31.403,102217.016,1.1973,2.5735,-0.362,-0.354,-0.346,0.137,0.0,0.479,0.769,0.761,27863.0,50.0,1.0,31.274
427,23.378,31.403,102217.016,1.1973,2.57388,0.013,-0.244,-0.275,0.137,0.145,0.479,0.639,0.677,27927.0,50.0,1.0,31.274
428,23.378,31.388,102217.78,1.1973,2.57338,-0.487,-0.317,-0.317,0.013,0.0,0.145,0.728,0.728,27992.0,50.0,1.0,31.274
429,23.367,31.403,102215.42,1.1973,2.5735,-0.362,-0.331,-0.326,0.013,0.0,0.145,0.743,0.738,28056.0,50.0,1.0,31.263
430,23.367,31.395,102215.42,1.1973,2.57338,-0.487,-0.378,-0.358,0.013,0.0,0.145,0.794,0.774,28122.0,50.0,1.0,31.263
431,23.378,31.38,102219.08,1.1973,2.57325,-0.613,-0.448,-0.409,0.013,0.0,0.145,0.865,0.827,28186.0,50.0,1.0,31.319
432,23.356,31.388,102218.17,1.1974,2.57388,0.013,-0.31,-0.325,0.013,0.145,0.145,0.72,0.737,28251.0,50.0,1.0,31.286
433,23.346,31.395,102218.17,1.1974,2.57325,-0.613,-0.401,-0.382,0.013,0.0,0.145,0.818,0.799,28315.0,50.0,1.0,31.286
434,23.346,31.403,102217.96,1.1974,2.57388,0.013,-0.277,-0.303,0.013,0.145,0.145,0.68,0.712,28380.0,50.0,1.0,31.252
435,23.378,31.403,102219.69,1.1973,2.57363,-0.238,-0.265,-0.29,0.013,0.0,0.145,0.665,0.696,28444.0,50.0,1.0,31.252
436,23.378,31.403,102219.69,1.1973,2.57338,-0.487,-0.332,-0.33,0.013,0.0,0.145,0.744,0.742,28509.0,50.0,1.0,31.252
437,23.367,31.411,102220.67,1.1974,2.574,0.137,-0.191,-0.236,0.013,0.479,0.145,0.565,0.628,28573.0,50.0,1.0,31.342
438,23.367,31.395,102218.57,1.1973,2.57375,-0.113,-0.167,-0.212,0.013,0.0,0.145,0.529,0.594,28639.0,50.0,1.0,31.274
439,23.378,31.411,102218.57,1.1973,2.57325,-0.613,-0.301,-0.292,0.013,0.0,0.145,0.709,0.698,28703.0,50.0,1.0,31.274
440,23.378,31.395,102217.96,1.1973,2.5735,-0.362,-0.319,-0.306,0.013,0.0,0.145,0.73,0.715,28768.0,50.0,1.0,31.23
441,23.346,31.411,102219.016,1.1974,2.5735,-0.362,-0.332,-0.317,0.013,0.0,0.145,0.745,0.728,28832.0,50.0,1.0,31.252
442,23.378,31.395,102219.016,1.1973,2.5735,-0.362,-0.341,-0.326,0.013,0.0,0.145,0.755,0.738,28897.0,50.0,1.0,31.252
443,23.367,31.411,102219.76,1.1974,2.57388,0.013,-0.235,-0.258,0.013,0.145,0.145,0.627,0.657,28961.0,50.0,1.0,31.241
444,23.367,31.403,102217.8,1.1973,2.57388,0.013,-0.161,-0.204,0.013,0.145,0.145,0.518,0.584,29027.0,50.0,1.0,31.252
445,23.367,31.388,102217.8,1.1973,2.57375,-0.113,-0.146,-0.186,0.013,0.0,0.145,0.494,0.557,29091.0,50.0,1.0,31.252
446,23.367,31.388,102218.41,1.1973,2.57363,-0.238,-0.174,-0.196,0.013,0.0,0.145,0.539,0.573,29156.0,50.0,1.0,31.241
447,23.367,31.388,102217.96,1.1973,2.574,0.137,-0.08,-0.13,0.013,0.479,0.145,0.366,0.465,29220.0,50.0,1.0,31.23
448,23.378,31.403,102217.96,1.1973,2.57363,-0.238,-0.128,-0.151,0.013,0.0,0.145,0.462,0.502,29285.0,50.0,1.0,31.23
449,23.367,31.395,102218.336,1.1973,2.574,0.137,-0.048,-0.093,0.013,0.479,0.145,0.283,0.395,29349.0,50.0,1.0,31.252
450,23.367,31.395,102220.61,1.1974,2.57425,0.388,0.083,0.003,0.137,0.805,0.479,0.372,0.068,29415.0,50.0,1.0,31.252
451,23.367,31.411,102220.61,1.1974,2.57375,-0.113,0.024,-0.02,0.013,0.0,0.145,0.201,0.184,29479.0,50.0,1.0,31.252
452,23.367,31.403,102219.25,1.1974,2.574,0.137,0.058,0.011,0.137,0.479,0.479,0.312,0.137,29544.0,50.0,1.0,31.264
453,23.367,31.403,102218.41,1.1973,2.574,0.137,0.082,0.037,0.137,0.479,0.479,0.37,0.247,29608.0,50.0,1.0,31.252
454,23.367,31.403,102218.41,1.1973,2.57375,-0.113,0.024,0.007,0.137,0.0,0.479,0.198,0.106,29673.0,50.0,1.0,31.252
455,23.367,31.411,102218.3,1.1973,2.57388,0.013,0.02,0.008,0.137,0.145,0.479,0.184,0.115,29737.0,50.0,1.0,31.208
456,23.367,31.403,102217.89,1.1973,2.57363,-0.238,-0.057,-0.041,0.137,0.0,0.479,0.309,0.262,29803.0,50.0,1.0,31.23
457,23.367,31.411,102217.89,1.1973,2.57388,0.013,-0.036,-0.03,0.137,0.145,0.479,0.246,0.226,29868.0,50.0,1.0,31.23
458,23.367,31.411,102218.47,1.1973,2.57338,-0.487,-0.172,-0.122,0.137,0.0,0.479,0.535,0.451,29932.0,50.0,1.0,31.308
459,23.378,31.403,102217.89,1.1973,2.57363,-0.238,-0.191,-0.145,0.137,0.0,0.479,0.565,0.492,29997.0,50.0,1.0,31.219
460,23.378,31.403,102217.89,1.1973,2.574,0.137,-0.093,-0.088,0.137,0.479,0.479,0.393,0.384,30061.0,50.0,1.0,31.219
461,23.367,31.411,102216.375,1.1973,2.57375,-0.113,-0.099,-0.093,0.137,0.0,0.479,0.406,0.395,30126.0,50.0,1.0,31.264
462,23.378,31.411,102219.19,1.1973,2.57375,-0.113,-0.103,-0.097,0.137,0.0,0.479,0.414,0.403,30191.0,50.0,1.0,31.196
463,23.367,31.388,102219.19,1.1974,2.57375,-0.113,-0.106,-0.1,0.137,0.0,0.479,0.42,0.409,30256.0,50.0,1.0,31.196
464,23.367,31.403,102217.96,1.1973,2.57375,-0.113,-0.108,-0.103,0.137,0.0,0.479,0.424,0.414,30320.0,50.0,1.0,31.208
465,23.378,31.403,102216.55,1.1973,2.57363,-0.238,-0.147,-0.13,0.137,0.0,0.479,0.495,0.465,30385.0,50.0,1.0,31.219
466,23.367,31.395,102216.55,1.1973,2.57375,-0.113,-0.136,-0.126,0.137,0.0,0.479,0.477,0.459,30449.0,50.0,1.0,31.219
467,23.367,31.403,102215.87,1.1973,2.57375,-0.113,-0.129,-0.124,0.137,0.0,0.479,0.465,0.454,30514.0,50.0,1.0,31.264
468,23.378,31.403,102218.74,1.1973,2.5735,-0.362,-0.199,-0.171,0.137,0.0,0.479,0.577,0.535,30579.0,50.0,1.0,31.219
469,23.378,31.388,102218.74,1.1973,2.57363,-0.238,-0.211,-0.185,0.137,0.0,0.479,0.593,0.555,30644.0,50.0,1.0,31.219
470,23.367,31.411,102217.18,1.1973,2.57363,-0.238,-0.219,-0.195,0.137,0.0,0.479,0.605,0.571,30708.0,50.0,1.0,31.252
471,23.389,31.411,102218.51,1.1972,2.5735,-0.362,-0.262,-0.229,0.137,0.0,0.479,0.661,0.618,30773.0,50.0,1.0,31.219
472,23.367,31.403,102218.51,1.1973,2.57363,-0.238,-0.255,-0.23,0.137,0.0,0.479,0.652,0.62,30837.0,50.0,1.0,31.219
473,23.367,31.411,102217.28,1.1973,2.57425,0.388,-0.062,-0.107,0.137,0.805,0.479,0.322,0.422,30902.0,50.0,1.0,31.175
474,23.399,31.395,102216.984,1.1972,2.574,0.137,-0.002,-0.058,0.137,0.479,0.479,0.059,0.311,30966.0,50.0,1.0,31.186
475,23.389,31.395,102216.984,1.1972,2.57388,0.013,0.002,-0.044,0.137,0.145,0.479,0.062,0.271,31032.0,50.0,1.0,31.186
476,23.378,31.403,102218.47,1.1973,2.5735,-0.362,-0.107,-0.108,0.013,0.0,0.145,0.423,0.424,31096.0,50.0,1.0,31.163
477,23.367,31.395,102219.69,1.1974,2.57375,-0.113,-0.109,-0.109,0.137,0.0,0.479,0.426,0.426,31161.0,50.0,1.0,31.175
478,23.389,31.403,102219.69,1.1973,2.57338,-0.487,-0.222,-0.184,0.137,0.0,0.479,0.609,0.555,31225.0,50.0,1.0,31.175
479,23.367,31.403,102217.89,1.1973,2.57375,-0.113,-0.189,-0.17,0.137,0.0,0.479,0.563,0.533,31290.0,50.0,1.0,31.196
480,23.389,31.403,102220.44,1.1973,2.57375,-0.113,-0.166,-0.159,0.137,0.0,0.479,0.527,0.515,31354.0,50.0,1.0,31.186
481,23.367,31.403,102220.44,1.1974,2.574,0.137,-0.075,-0.099,0.137,0.479,0.479,0.354,0.407,31420.0,50.0,1.0,31.186
482,23.389,31.38,102217.96,1.1972,2.57313,-0.738,-0.274,-0.227,0.137,0.0,0.479,0.676,0.616,31484.0,50.0,1.0,31.175
483,23.378,31.395,102218.234,1.1973,2.57363,-0.238,-0.263,-0.229,0.137,0.0,0.479,0.663,0.619,31549.0,50.0,1.0,31.186
484,23.356,31.403,102218.234,1.1974,2.57338,-0.487,-0.33,-0.281,0.137,0.0,0.479,0.743,0.685,31613.0,50.0,1.0,31.186
485,23.389,31.403,102218.3,1.1972,2.57363,-0.238,-0.302,-0.272,0.137,0.0,0.479,0.711,0.674,31678.0,50.0,1.0,31.219
486,23.389,31.395,102219.016,1.1973,2.57338,-0.487,-0.358,-0.315,0.137,0.0,0.479,0.773,0.726,31742.0,50.0,1.0,31.196
487,23.378,31.411,102219.016,1.1973,2.57375,-0.113,-0.284,-0.275,0.137,0.0,0.479,0.689,0.677,31807.0,50.0,1.0,31.196
488,23.367,31.395,102219.42,1.1974,2.57413,0.262,-0.12,-0.167,0.137,0.662,0.479,0.448,0.529,31872.0,50.0,1.0,31.107
489,23.378,31.403,102220.7,1.1973,2.57325,-0.613,-0.268,-0.256,0.137,0.0,0.479,0.669,0.654,31937.0,50.0,1.0,31.163
490,23.367,31.403,102220.7,1.1974,2.57375,-0.113,-0.221,-0.228,0.137,0.0,0.479,0.608,0.617,32002.0,50.0,1.0,31.163
491,23.378,31.403,102219.69,1.1973,2.5735,-0.362,-0.264,-0.255,0.137,0.0,0.479,0.664,0.652,32066.0,50.0,1.0,31.186
492,23.389,31.418,102218.84,1.1973,2.57388,0.013,-0.181,-0.201,0.137,0.145,0.479,0.55,0.58,32131.0,50.0,1.0,31.175
493,23.378,31.403,102218.84,1.1973,2.574,0.137,-0.085,-0.133,0.137,0.479,0.479,0.378,0.472,32195.0,50.0,1.0,31.175
494,23.367,31.411,102216.375,1.1973,2.57375,-0.113,-0.094,-0.129,0.137,0.0,0.479,0.395,0.465,32260.0,50.0,1.0,31.175
495,23.378,31.411,102218.91,1.1973,2.57413,0.262,0.013,-0.051,0.137,0.662,0.479,0.149,0.292,32325.0,50.0,1.0,31.163
496,23.367,31.411,102218.91,1.1973,2.57413,0.262,0.088,0.012,0.137,0.662,0.479,0.383,0.14,32390.0,50.0,1.0,31.163
497,23.378,31.411,102220.77,1.1973,2.5745,0.637,0.253,0.137,0.262,1.032,0.662,0.65,0.478,32454.0,50.0,1.0,31.196
498,23.367,31.395,102216.65,1.1973,2.57425,0.388,0.293,0.187,0.262,0.805,0.662,0.7,0.559,32519.0,50.0,1.0,31.141
499,23.389,31.411,102216.65,1.1972,2.57413,0.262,0.284,0.202,0.262,0.662,0.662,0.689,0.581,32583.0,50.0,1.0,31.141
500,23.378,31.411,102219.52,1.1973,2.57338,-0.487,0.053,0.064,0.262,0.0,0.662,0.296,0.328,32649.0,50.0,1.0,31.141
501,23.367,31.418,102217.83,1.1973,2.574,0.137,0.078,0.079,0.262,0.479,0.662,0.361,0.363,32713.0,50.0,1.0,31.163
502,23.378,31.388,102217.83,1.1973,2.574,0.137,0.096,0.091,0.262,0.479,0.662,0.4,0.389,32778.0,50.0,1.0,31.163
503,23.378,31.403,102220.375,1.1973,2.57388,0.013,0.071,0.075,0.262,0.145,0.662,0.344,0.354,32842.0,50.0,1.0,31.119
504,23.367,31.418,102217.91,1.1973,2.57413,0.262,0.128,0.112,0.262,0.662,0.662,0.463,0.433,32907.0,50.0,1.0,31.175
505,23.378,31.403,102217.91,1.1973,2.574,0.137,0.131,0.117,0.262,0.479,0.662,0.468,0.443,32972.0,50.0,1.0,31.175
506,23.367,31.411,102215.8,1.1973,2.57363,-0.238,0.021,0.046,0.262,0.0,0.662,0.185,0.279,33037.0,50.0,1.0,31.186
507,23.399,31.388,102216.31,1.1972,2.57338,-0.487,-0.132,-0.06,0.262,0.0,0.662,0.469,0.317,33101.0,50.0,1.0,31.163
508,23.367,31.403,102216.31,1.1973,2.57375,-0.113,-0.126,-0.071,0.262,0.0,0.662,0.459,0.344,33166.0,50.0,1.0,31.163
509,23.356,31.403,102216.984,1.1974,2.57388,0.013,-0.084,-0.054,0.262,0.145,0.662,0.376,0.301,33230.0,50.0,1.0,31.208
510,23.356,31.411,102219.94,1.1974,2.57375,-0.113,-0.093,-0.066,0.137,0.0,0.479,0.394,0.332,33296.0,50.0,1.0,31.163
511,23.389,31.403,102219.94,1.1973,2.57375,-0.113,-0.099,-0.075,0.137,0.0,0.479,0.406,0.354,33360.0,50.0,1.0,31.163
512,23.389,31.388,102218.67,1.1973,2.57388,0.013,-0.065,-0.058,0.137,0.145,0.479,0.331,0.31,33425.0,50.0,1.0,31.23
513,23.378,31.403,102217.83,1.1973,2.574,0.137,-0.005,-0.019,0.137,0.479,0.479,0.087,0.176,33489.0,50.0,1.0,31.186
514,23.356,31.403,102217.83,1.1974,2.57363,-0.238,-0.074,-0.062,0.137,0.0,0.479,0.353,0.323,33554.0,50.0,1.0,31.186
515,23.367,31.403,102220.44,1.1974,2.57388,0.013,-0.048,-0.047,0.137,0.145,0.479,0.284,0.281,33619.0,50.0,1.0,31.119
516,23.367,31.395,102219.586,1.1974,2.57338,-0.487,-0.18,-0.135,0.137,0.0,0.479,0.548,0.476,33684.0,50.0,1.0,31.175
517,23.367,31.403,102219.586,1.1974,2.57363,-0.238,-0.197,-0.156,0.137,0.0,0.479,0.574,0.51,33748.0,50.0,1.0,31.175
518,23.378,31.403,102218.74,1.1973,2.57388,0.013,-0.134,-0.122,0.137,0.145,0.479,0.474,0.452,33813.0,50.0,1.0,31.219
519,23.378,31.411,102219.59,1.1973,2.57413,0.262,-0.015,-0.045,0.137,0.662,0.479,0.16,0.275,33879.0,50.0,1.0,31.152
520,23.367,31.403,102219.59,1.1974,2.57388,0.013,-0.007,-0.034,0.137,0.145,0.479,0.108,0.237,33943.0,50.0,1.0,31.152
521,23.367,31.411,102216.484,1.1973,2.574,0.137,0.036,0.001,0.137,0.479,0.479,0.247,0.031,34008.0,50.0,1.0,31.152
522,23.356,31.403,102219.086,1.1974,2.574,0.137,0.067,0.028,0.137,0.479,0.479,0.334,0.216,34072.0,50.0,1.0,31.186
523,23.367,31.411,102219.086,1.1973,2.57375,-0.113,0.013,-0.0,0.137,0.0,0.479,0.147,0.016,34137.0,50.0,1.0,31.186
524,23.356,31.403,102218.24,1.1974,2.57338,-0.487,-0.137,-0.098,0.013,0.0,0.145,0.479,0.404,34202.0,50.0,1.0,31.141
525,23.367,31.403,102216.984,1.1973,2.5735,-0.362,-0.205,-0.151,0.137,0.0,0.479,0.585,0.502,34267.0,50.0,1.0,31.163
526,23.378,31.395,102216.984,1.1973,2.574,0.137,-0.102,-0.093,0.137,0.479,0.479,0.413,0.394,34331.0,50.0,1.0,31.163
527,23.367,31.403,102215.87,1.1973,2.57363,-0.238,-0.143,-0.122,0.013,0.0,0.145,0.488,0.451,34396.0,50.0,1.0,31.186
528,23.356,31.403,102217.32,1.1974,2.57388,0.013,-0.096,-0.095,0.013,0.145,0.145,0.401,0.398,34460.0,50.0,1.0,31.163
529,23.378,31.411,102217.32,1.1973,2.57325,-0.613,-0.251,-0.199,0.013,0.0,0.145,0.648,0.576,34525.0,50.0,1.0,31.163
530,23.367,31.411,102217.734,1.1973,2.5735,-0.362,-0.284,-0.231,0.013,0.0,0.145,0.689,0.622,34590.0,50.0,1.0,31.141
531,23.356,31.403,102220.03,1.1974,2.5735,-0.362,-0.308,-0.258,0.013,0.0,0.145,0.717,0.656,34655.0,50.0,1.0,31.196
532,23.378,31.388,102220.03,1.1973,2.57388,0.013,-0.212,-0.204,0.013,0.145,0.145,0.595,0.583,34719.0,50.0,1.0,31.196
533,23.367,31.403,102217.32,1.1973,2.57325,-0.613,-0.332,-0.285,0.013,0.0,0.145,0.745,0.69,34784.0,50.0,1.0,31.186
534,23.378,31.403,102219.086,1.1973,2.57388,0.013,-0.229,-0.226,0.013,0.145,0.145,0.618,0.614,34848.0,50.0,1.0,31.152
535,23.367,31.403,102219.086,1.1973,2.57338,-0.487,-0.306,-0.278,0.013,0.0,0.145,0.715,0.682,34914.0,50.0,1.0,31.152
536,23.367,31.403,102218.91,1.1973,2.57338,-0.487,-0.361,-0.32,0.013,0.0,0.145,0.776,0.731,34978.0,50.0,1.0,31.219
537,23.367,31.388,102218.58,1.1973,2.57363,-0.238,-0.324,-0.303,0.013,0.0,0.145,0.735,0.712,35043.0,50.0,1.0,31.163
538,23.378,31.403,102218.58,1.1973,2.57338,-0.487,-0.373,-0.34,0.013,0.0,0.145,0.789,0.754,35107.0,50.0,1.0,31.163
539,23.346,31.395,102218.67,1.1974,2.57325,-0.613,-0.445,-0.395,0.013,0.0,0.145,0.862,0.812,35172.0,50.0,1.0,31.186
540,23.367,31.411,102220.266,1.1974,2.57338,-0.487,-0.458,-0.413,0.013,0.0,0.145,0.874,0.831,35236.0,50.0,1.0,31.163
541,23.367,31.418,102220.266,1.1974,2.57313,-0.738,-0.542,-0.478,0.013,0.0,0.145,0.951,0.894,35302.0,50.0,1.0,31.163
542,23.378,31.411,102217.67,1.1973,2.57313,-0.738,-0.6,-0.53,0.013,0.0,0.145,1.001,0.941,35366.0,50.0,1.0,31.13
543,23.356,31.403,102219.87,1.1974,2.57313,-0.738,-0.641,-0.571,0.013,0.0,0.145,1.035,0.977,35431.0,50.0,1.0,31.186
544,23.367,31.403,102219.87,1.1974,2.57325,-0.613,-0.633,-0.58,0.013,0.0,0.145,1.028,0.984,35495.0,50.0,1.0,31.186
545,23.356,31.403,102215.8,1.1974,2.5735,-0.362,-0.552,-0.536,0.013,0.0,0.145,0.96,0.946,35560.0,50.0,1.0,31.152
546,23.378,31.388,102220.945,1.1973,2.57388,0.013,-0.382,-0.426,0.013,0.145,0.145,0.799,0.844,35624.0,50.0,1.0,31.175
547,23.367,31.403,102220.945,1.1974,2.57375,-0.113,-0.301,-0.364,0.013,0.0,0.145,0.71,0.779,35689.0,50.0,1.0,31.175
548,23.367,31.411,102216.14,1.1973,2.57338,-0.487,-0.357,-0.388,0.013,0.0,0.145,0.773,0.806,35755.0,50.0,1.0,31.196
549,23.389,31.388,102215.695,1.1972,2.57338,-0.487,-0.396,-0.408,0.013,0.0,0.145,0.814,0.826,35819.0,50.0,1.0,31.186
550,23.378,31.403,102215.695,1.1973,2.57325,-0.613,-0.461,-0.449,0.013,0.0,0.145,0.878,0.866,35884.0,50.0,1.0,31.186
