Muestra,Temp,Hum,Pres,Den,Vol,DP,DP1,DP2,DP3,Vel1,Vel2,Vel3,Vel4,Tiempo,PWM,Paro
796,20.118,39.689,100486.125,1.1899,2.638,86.825,85.791,85.3,84.95,12.08,11.949,12.008,11.974,43446.0,595.0,1.0
797,20.128,39.704,100486.125,1.1899,2.6355,84.325,85.351,85.105,84.325,11.905,11.905,11.978,11.96,43500.0,595.0,1.0
798,20.139,39.689,100487.47,1.1898,2.63963,88.45,86.281,85.774,84.325,12.193,11.906,12.043,12.007,43554.0,595.0,1.0
799,20.128,39.681,100487.47,1.1899,2.63563,84.45,85.732,85.509,84.325,11.914,11.905,12.004,11.989,43609.0,595.0,1.0
800,20.128,39.681,100490.16,1.1899,2.63138,80.2,84.072,84.448,83.95,11.61,11.879,11.887,11.914,43663.0,595.0,1.0
801,20.15,39.696,100489.25,1.1898,2.62763,76.45,81.786,82.848,83.95,11.336,11.879,11.725,11.801,43717.0,595.0,1.0
802,20.15,39.689,100488.81,1.1898,2.6275,76.325,80.148,81.544,83.45,11.327,11.844,11.607,11.708,43771.0,595.0,1.0
803,20.118,39.696,100488.81,1.1899,2.63313,81.95,80.688,81.625,83.075,11.736,11.816,11.645,11.713,43826.0,595.0,1.0
804,20.139,39.689,100487.47,1.1898,2.635,83.825,81.629,82.065,83.075,11.87,11.817,11.714,11.745,43879.0,595.0,1.0
805,20.139,39.689,100487.91,1.1898,2.64588,94.7,85.551,84.592,83.075,12.617,11.817,11.992,11.924,43933.0,595.0,1.0
806,20.128,39.696,100487.0,1.1899,2.639,87.825,86.233,85.239,83.825,12.15,11.87,12.039,11.97,43987.0,595.0,1.0
807,20.139,39.696,100482.516,1.1898,2.6355,84.325,85.661,85.056,83.95,11.906,11.879,12.0,11.957,44042.0,595.0,1.0
808,20.15,39.681,100482.516,1.1897,2.63575,84.575,85.335,84.96,83.95,11.924,11.88,11.977,11.951,44096.0,595.0,1.0
809,20.16,39.696,100487.91,1.1897,2.63238,81.2,84.095,84.208,83.95,11.683,11.88,11.89,11.898,44150.0,595.0,1.0
810,20.15,39.704,100488.34,1.1898,2.6395,88.325,85.364,85.031,84.325,12.185,11.906,11.979,11.956,44205.0,595.0,1.0
811,20.15,39.689,100488.78,1.1898,2.62863,77.45,82.99,83.515,84.325,11.41,11.906,11.811,11.848,44259.0,595.0,1.0
812,20.16,39.704,100488.78,1.1898,2.63625,85.075,83.615,83.827,84.325,11.959,11.906,11.856,11.871,44313.0,595.0,1.0
813,20.118,39.681,100488.34,1.1899,2.634,82.825,83.378,83.627,84.325,11.799,11.905,11.838,11.856,44367.0,595.0,1.0
814,20.15,39.681,100488.78,1.1898,2.63313,81.95,82.95,83.291,84.325,11.737,11.906,11.808,11.833,44422.0,595.0,1.0
815,20.139,39.696,100492.81,1.1899,2.63388,82.7,82.875,83.173,84.325,11.79,11.905,11.802,11.824,44475.0,595.0,1.0
816,20.139,39.704,100489.18,1.1899,2.62525,74.075,80.235,81.354,84.325,11.158,11.905,11.613,11.694,44529.0,595.0,1.0
817,20.139,39.696,100489.18,1.1899,2.63388,82.7,80.975,81.623,83.825,11.79,11.87,11.667,11.713,44583.0,595.0,1.0
818,20.139,39.689,100484.74,1.1898,2.63825,87.075,82.805,82.713,83.825,12.098,11.87,11.798,11.791,44638.0,595.0,1.0
819,20.15,39.696,100495.91,1.1899,2.63213,80.95,82.248,82.361,82.825,11.665,11.799,11.758,11.766,44692.0,595.0,1.0
820,20.139,39.689,100492.81,1.1899,2.6345,83.325,82.571,82.554,82.825,11.834,11.799,11.781,11.78,44746.0,595.0,1.0
821,20.139,39.681,100490.125,1.1899,2.63775,86.575,83.773,83.358,82.825,12.063,11.799,11.866,11.837,44801.0,595.0,1.0
822,20.16,39.704,100490.125,1.1898,2.64,88.825,85.288,84.451,83.325,12.219,11.835,11.974,11.915,44855.0,595.0,1.0
823,20.139,39.704,100491.875,1.1899,2.64263,91.45,87.137,85.851,83.825,12.398,11.87,12.102,12.013,44909.0,595.0,1.0
824,20.139,39.704,100490.53,1.1899,2.63938,88.2,87.456,86.321,84.325,12.176,11.905,12.124,12.045,44963.0,595.0,1.0
825,20.15,39.689,100487.0,1.1898,2.63538,84.2,86.479,85.897,84.325,11.897,11.906,12.057,12.016,45018.0,595.0,1.0
826,20.15,39.696,100487.0,1.1898,2.6345,83.325,85.533,85.383,84.325,11.835,11.906,11.991,11.98,45071.0,595.0,1.0
827,20.15,39.712,100492.81,1.1898,2.6235,72.325,81.571,82.771,84.2,11.026,11.897,11.709,11.795,45125.0,595.0,1.0
828,20.16,39.704,100486.086,1.1897,2.62475,73.575,79.172,80.932,83.325,11.121,11.835,11.537,11.664,45179.0,595.0,1.0
829,20.16,39.704,100491.47,1.1898,2.62863,77.45,78.656,80.236,83.325,11.41,11.835,11.499,11.614,45234.0,595.0,1.0
830,20.16,39.712,100491.47,1.1898,2.62788,76.7,78.069,79.529,82.825,11.355,11.799,11.456,11.562,45288.0,595.0,1.0
831,20.15,39.727,100491.47,1.1898,2.63225,81.075,78.971,79.838,82.825,11.674,11.799,11.521,11.584,45342.0,595.0,1.0
832,20.128,39.712,100491.875,1.1899,2.6275,76.325,78.177,79.135,82.7,11.326,11.79,11.463,11.533,45396.0,595.0,1.0
833,20.16,39.719,100486.086,1.1897,2.6305,79.325,78.522,79.173,82.7,11.548,11.791,11.489,11.537,45451.0,595.0,1.0
834,20.15,39.704,100489.69,1.1898,2.62738,76.2,77.825,78.579,82.7,11.318,11.79,11.438,11.493,45505.0,595.0,1.0
835,20.128,39.704,100489.69,1.1899,2.63713,85.95,80.263,80.053,82.7,12.019,11.79,11.615,11.6,45559.0,595.0,1.0
836,20.15,39.719,100492.81,1.1898,2.62338,72.2,77.844,78.482,82.7,11.016,11.79,11.439,11.486,45614.0,595.0,1.0
837,20.15,39.727,100488.34,1.1898,2.62275,71.575,75.963,77.101,81.075,10.969,11.674,11.3,11.384,45667.0,595.0,1.0
838,20.16,39.719,100492.81,1.1898,2.62763,76.45,76.109,76.971,81.075,11.336,11.674,11.311,11.375,45721.0,595.0,1.0
839,20.15,39.727,100493.72,1.1899,2.63263,81.45,77.712,77.867,81.075,11.701,11.674,11.429,11.44,45775.0,595.0,1.0
840,20.15,39.719,100493.72,1.1899,2.64538,94.2,82.658,81.133,81.075,12.583,11.674,11.787,11.678,45830.0,595.0,1.0
841,20.15,39.696,100491.03,1.1898,2.62588,74.7,80.271,79.847,81.075,11.206,11.674,11.616,11.585,45884.0,595.0,1.0
842,20.128,39.719,100491.51,1.1899,2.6355,84.325,81.487,80.743,81.075,11.905,11.673,11.703,11.649,45938.0,595.0,1.0
843,20.16,39.712,100489.76,1.1898,2.63488,83.7,82.151,81.334,81.075,11.862,11.674,11.751,11.693,45992.0,595.0,1.0
844,20.15,39.704,100489.76,1.1898,2.61925,68.075,77.928,78.682,79.325,10.697,11.547,11.445,11.5,46047.0,595.0,1.0
845,20.16,39.727,100493.8,1.1898,2.62488,73.7,76.66,77.686,77.45,11.13,11.41,11.352,11.427,46101.0,595.0,1.0
846,20.15,39.719,100493.29,1.1899,2.63175,80.575,77.834,78.264,77.45,11.638,11.41,11.438,11.47,46155.0,595.0,1.0
847,20.193,39.727,100492.375,1.1897,2.62825,77.075,77.607,78.026,77.075,11.383,11.383,11.422,11.453,46210.0,595.0,1.0
848,20.15,39.734,100491.94,1.1898,2.634,82.825,79.172,78.986,77.075,11.799,11.382,11.536,11.522,46264.0,595.0,1.0
849,20.15,39.712,100491.94,1.1898,2.63125,80.075,79.443,79.204,77.45,11.602,11.41,11.556,11.538,46317.0,595.0,1.0
850,20.15,39.719,100488.78,1.1898,2.65025,99.075,85.333,83.178,79.325,12.905,11.547,11.977,11.824,46371.0,595.0,1.0
851,20.128,39.727,100492.375,1.1899,2.639,87.825,86.081,84.108,80.075,12.15,11.601,12.028,11.89,46426.0,595.0,1.0
852,20.16,39.704,100494.164,1.1898,2.62513,73.95,82.441,82.076,80.075,11.149,11.602,11.772,11.746,46480.0,595.0,1.0
853,20.139,39.727,100490.59,1.1899,2.61713,65.95,77.494,78.851,79.325,10.529,11.547,11.413,11.512,46534.0,595.0,1.0
854,20.15,39.727,100490.59,1.1898,2.63275,81.575,78.718,79.396,80.075,11.71,11.602,11.503,11.552,46588.0,595.0,1.0
855,20.139,39.734,100487.43,1.1898,2.634,82.825,79.95,80.082,80.575,11.799,11.638,11.593,11.602,46643.0,595.0,1.0
856,20.15,39.727,100488.78,1.1898,2.62438,73.2,77.925,78.705,80.575,11.093,11.638,11.445,11.502,46697.0,595.0,1.0
857,20.15,39.727,100491.47,1.1898,2.62825,77.075,77.67,78.379,80.075,11.382,11.602,11.426,11.478,46751.0,595.0,1.0
858,20.128,39.757,100491.47,1.1899,2.6415,90.325,81.467,80.769,80.575,12.321,11.637,11.702,11.651,46806.0,595.0,1.0
859,20.16,39.734,100492.81,1.1898,2.64325,92.075,84.649,83.03,81.45,12.441,11.701,11.929,11.814,46860.0,595.0,1.0
860,20.15,39.734,100490.53,1.1898,2.636,84.825,84.702,83.389,81.575,11.941,11.71,11.932,11.839,46914.0,595.0,1.0
861,20.15,39.727,100486.484,1.1898,2.61875,67.575,79.564,80.226,81.575,10.658,11.71,11.565,11.613,46967.0,595.0,1.0
862,20.16,39.727,100489.69,1.1898,2.647,95.825,84.442,83.346,81.575,12.692,11.71,11.914,11.837,47022.0,595.0,1.0
863,20.118,39.727,100489.69,1.1899,2.62863,77.45,82.345,82.167,81.575,11.409,11.709,11.764,11.752,47076.0,595.0,1.0
864,20.16,39.719,100492.81,1.1898,2.63575,84.575,83.014,82.649,81.575,11.923,11.71,11.813,11.787,47130.0,595.0,1.0
865,20.139,39.742,100494.56,1.1899,2.63838,87.2,84.27,83.559,81.575,12.106,11.709,11.901,11.851,47184.0,595.0,1.0
866,20.128,39.742,100493.72,1.1899,2.63,78.825,82.636,82.612,81.575,11.51,11.709,11.785,11.783,47239.0,595.0,1.0
867,20.16,39.742,100493.72,1.1898,2.63013,78.95,81.531,81.88,81.575,11.52,11.71,11.707,11.732,47293.0,595.0,1.0
868,20.139,39.727,100489.18,1.1898,2.62238,71.2,78.431,79.744,81.575,10.94,11.71,11.482,11.578,47347.0,595.0,1.0
869,20.16,39.742,100492.31,1.1898,2.6375,86.325,80.8,81.06,82.825,12.046,11.799,11.654,11.673,47401.0,595.0,1.0
870,20.128,39.727,100490.055,1.1899,2.64375,92.575,84.332,83.363,82.825,12.474,11.799,11.906,11.837,47456.0,595.0,1.0
871,20.15,39.742,100489.62,1.1898,2.62688,75.7,81.743,81.831,82.825,11.28,11.799,11.722,11.728,47510.0,595.0,1.0
872,20.16,39.734,100489.62,1.1898,2.62325,72.075,78.842,79.879,81.575,11.007,11.71,11.512,11.588,47564.0,595.0,1.0
873,20.16,39.734,100484.234,1.1897,2.63438,83.2,80.15,80.544,81.575,11.827,11.711,11.608,11.636,47618.0,595.0,1.0
874,20.139,39.734,100486.484,1.1898,2.64663,95.45,84.74,83.525,82.825,12.667,11.799,11.935,11.849,47672.0,595.0,1.0
875,20.15,39.727,100489.18,1.1898,2.6485,97.325,88.516,86.285,83.2,12.791,11.826,12.198,12.043,47726.0,595.0,1.0
876,20.15,39.734,100487.836,1.1898,2.62763,76.45,84.896,84.318,83.2,11.336,11.826,11.946,11.905,47780.0,595.0,1.0
877,20.16,39.75,100487.836,1.1897,2.6305,79.325,83.225,83.32,83.2,11.548,11.826,11.828,11.835,47835.0,595.0,1.0
878,20.16,39.734,100488.27,1.1897,2.6325,81.325,82.655,82.921,83.2,11.692,11.826,11.788,11.806,47889.0,595.0,1.0
879,20.16,39.742,100490.96,1.1898,2.626,74.825,80.306,81.302,83.2,11.215,11.826,11.619,11.69,47943.0,595.0,1.0
880,20.128,39.742,100486.086,1.1899,2.61725,66.075,76.037,78.256,81.325,10.539,11.692,11.305,11.469,47997.0,595.0,1.0
881,20.139,39.75,100486.086,1.1898,2.62613,74.95,75.711,77.595,79.325,11.224,11.547,11.281,11.421,48052.0,595.0,1.0
882,20.16,39.75,100486.086,1.1897,2.62913,77.95,76.383,77.666,78.95,11.447,11.52,11.332,11.426,48106.0,595.0,1.0
883,20.15,39.757,100489.18,1.1898,2.63738,86.2,79.328,79.373,79.325,12.037,11.547,11.548,11.551,48160.0,595.0,1.0
884,20.15,39.75,100487.836,1.1898,2.64413,92.95,83.415,82.088,79.325,12.5,11.547,11.841,11.747,48215.0,595.0,1.0
885,20.15,39.757,100490.53,1.1898,2.64063,89.45,85.225,83.561,81.325,12.262,11.692,11.969,11.852,48268.0,595.0,1.0
886,20.16,39.75,100490.53,1.1898,2.63013,78.95,83.343,82.639,79.325,11.52,11.548,11.836,11.786,48322.0,595.0,1.0
887,20.16,39.757,100487.0,1.1897,2.6365,85.325,83.938,83.176,79.325,11.977,11.548,11.879,11.825,48376.0,595.0,1.0
888,20.16,39.757,100488.34,1.1897,2.63863,87.45,84.991,84.031,81.325,12.125,11.692,11.953,11.885,48431.0,595.0,1.0
889,20.139,39.742,100488.34,1.1898,2.64663,95.45,88.129,86.315,83.2,12.667,11.826,12.171,12.045,48485.0,595.0,1.0
890,20.16,39.742,100488.34,1.1897,2.6365,85.325,87.288,86.117,85.325,11.976,11.976,12.113,12.032,48539.0,595.0,1.0
891,20.139,39.757,100489.18,1.1898,2.63988,88.7,87.712,86.634,85.325,12.21,11.976,12.142,12.067,48593.0,595.0,1.0
892,20.15,39.765,100489.14,1.1898,2.63875,87.575,87.671,86.822,85.325,12.133,11.976,12.14,12.081,48648.0,595.0,1.0
893,20.171,39.757,100490.89,1.1897,2.6395,88.325,87.867,87.123,85.325,12.185,11.977,12.154,12.102,48702.0,595.0,1.0
894,20.139,39.773,100490.53,1.1899,2.63075,79.575,85.38,85.613,85.325,11.565,11.976,11.98,11.996,48756.0,595.0,1.0
895,20.16,39.75,100490.53,1.1898,2.62863,77.45,83.001,83.981,85.325,11.41,11.976,11.812,11.882,48811.0,595.0,1.0
896,20.171,39.75,100491.836,1.1897,2.6415,90.325,85.198,85.249,85.325,12.322,11.976,11.968,11.971,48865.0,595.0,1.0
897,20.15,39.75,100492.75,1.1898,2.63063,79.45,83.474,84.09,85.325,11.556,11.976,11.845,11.889,48919.0,595.0,1.0
898,20.16,39.765,100484.67,1.1897,2.633,81.825,82.979,83.637,85.325,11.728,11.977,11.811,11.858,48972.0,595.0,1.0
899,20.15,39.78,100484.67,1.1897,2.63088,79.7,81.996,82.849,85.325,11.575,11.976,11.74,11.801,49027.0,595.0,1.0
900,20.139,39.757,100494.09,1.1899,2.64288,91.7,84.907,84.62,85.325,12.415,11.976,11.946,11.926,49081.0,595.0,1.0
901,20.16,39.75,100486.86,1.1897,2.6365,85.325,85.032,84.761,85.325,11.977,11.977,11.956,11.937,49135.0,595.0,1.0
902,20.16,39.765,100489.62,1.1898,2.63225,81.075,83.845,84.024,85.325,11.674,11.976,11.872,11.885,49189.0,595.0,1.0
903,20.16,39.765,100488.27,1.1897,2.63463,83.45,83.727,83.909,85.325,11.844,11.976,11.864,11.877,49244.0,595.0,1.0
904,20.16,39.78,100488.27,1.1897,2.62475,73.575,80.681,81.842,85.325,11.121,11.976,11.646,11.729,49298.0,595.0,1.0
905,20.16,39.765,100488.71,1.1897,2.64025,89.075,83.2,83.289,85.325,12.237,11.976,11.826,11.833,49352.0,595.0,1.0
906,20.139,39.757,100486.016,1.1898,2.63113,79.95,82.225,82.621,85.325,11.593,11.976,11.756,11.785,49406.0,595.0,1.0
907,20.139,39.765,100486.016,1.1898,2.64788,96.7,86.567,85.437,85.325,12.749,11.976,12.063,11.984,49461.0,595.0,1.0
908,20.15,39.773,100491.41,1.1898,2.63063,79.45,84.432,84.24,85.325,11.556,11.976,11.913,11.9,49515.0,595.0,1.0
909,20.16,39.773,100491.41,1.1898,2.63625,85.075,84.625,84.407,85.325,11.959,11.976,11.927,11.912,49569.0,595.0,1.0
910,20.15,39.765,100491.836,1.1898,2.63513,83.95,84.423,84.315,85.075,11.879,11.958,11.912,11.905,49623.0,595.0,1.0
911,20.139,39.765,100491.836,1.1899,2.62925,78.075,82.518,83.067,83.95,11.456,11.879,11.777,11.816,49677.0,595.0,1.0
912,20.15,39.773,100491.836,1.1898,2.64138,90.2,84.823,84.494,83.95,12.313,11.879,11.941,11.918,49731.0,595.0,1.0
913,20.15,39.765,100491.836,1.1898,2.63613,84.95,84.861,84.585,83.95,11.95,11.879,11.943,11.924,49785.0,595.0,1.0
914,20.16,39.773,100493.19,1.1898,2.636,84.825,84.85,84.633,83.95,11.941,11.879,11.943,11.927,49840.0,595.0,1.0
915,20.15,39.773,100493.586,1.1899,2.6325,81.325,83.793,83.972,83.45,11.692,11.844,11.868,11.881,49894.0,595.0,1.0
916,20.16,39.78,100489.984,1.1898,2.64125,90.075,85.678,85.192,83.95,12.305,11.879,12.001,11.967,49948.0,595.0,1.0
917,20.16,39.78,100489.55,1.1898,2.63413,82.95,84.859,84.744,83.95,11.809,11.879,11.944,11.936,50002.0,595.0,1.0
918,20.15,39.78,100489.55,1.1898,2.63288,81.7,83.912,84.135,83.45,11.719,11.844,11.877,11.892,50057.0,325.0,1.0
919,20.139,39.757,100492.24,1.1899,2.6315,80.325,82.836,83.373,83.45,11.62,11.843,11.8,11.838,50111.0,325.0,1.0
920,20.15,39.75,100493.11,1.1898,2.63688,85.7,83.695,83.839,83.95,12.002,11.879,11.861,11.871,50165.0,325.0,1.0
921,20.139,39.78,100492.24,1.1899,2.63638,85.2,84.147,84.111,84.825,11.967,11.941,11.893,11.89,50219.0,325.0,1.0
922,20.15,39.788,100492.24,1.1898,2.62825,77.075,82.025,82.704,83.95,11.382,11.879,11.742,11.791,50273.0,325.0,1.0
923,20.16,39.788,100488.71,1.1897,2.63525,84.075,82.64,82.978,83.95,11.888,11.88,11.786,11.811,50327.0,325.0,1.0
924,20.16,39.795,100494.02,1.1898,2.63275,81.575,82.321,82.698,83.95,11.71,11.879,11.763,11.79,50381.0,325.0,1.0
925,20.16,39.795,100493.11,1.1898,2.63438,83.2,82.585,82.798,83.95,11.826,11.879,11.782,11.797,50436.0,325.0,1.0
926,20.15,39.795,100489.14,1.1898,2.63675,85.575,83.482,83.354,84.075,11.994,11.888,11.846,11.837,50490.0,325.0,1.0
927,20.16,39.795,100489.14,1.1897,2.63375,82.575,83.21,83.198,83.95,11.782,11.88,11.827,11.826,50544.0,325.0,1.0
928,20.139,39.78,100488.2,1.1898,2.64263,91.45,85.682,84.848,84.075,12.398,11.888,12.001,11.942,50598.0,325.0,1.0
929,20.15,39.795,100493.19,1.1898,2.63388,82.7,84.787,84.419,83.95,11.79,11.879,11.938,11.912,50653.0,325.0,1.0
930,20.16,39.803,100494.09,1.1898,2.63288,81.7,83.861,83.875,83.95,11.719,11.879,11.873,11.874,50707.0,325.0,1.0
931,20.15,39.773,100494.94,1.1899,2.62763,76.45,81.638,82.39,83.2,11.336,11.826,11.714,11.768,50761.0,325.0,1.0
932,20.16,39.795,100494.94,1.1898,2.6225,71.325,78.544,80.177,82.95,10.95,11.808,11.49,11.609,50814.0,325.0,1.0
933,20.182,39.795,100489.55,1.1897,2.63013,78.95,78.666,79.932,82.95,11.521,11.809,11.5,11.592,50869.0,325.0,1.0
934,20.171,39.795,100489.08,1.1897,2.62638,75.2,77.626,78.985,82.7,11.244,11.791,11.424,11.523,50923.0,325.0,1.0
935,20.16,39.795,100489.55,1.1898,2.62463,73.45,76.374,77.878,82.575,11.112,11.782,11.331,11.442,50977.0,325.0,1.0
936,20.171,39.795,100489.55,1.1897,2.6235,72.325,75.159,76.768,81.7,11.027,11.719,11.24,11.36,51032.0,325.0,1.0
937,20.139,39.795,100489.55,1.1898,2.62213,70.95,73.896,75.604,81.7,10.921,11.719,11.145,11.273,51086.0,325.0,1.0
938,20.15,39.795,100487.734,1.1898,2.6225,71.325,73.125,74.749,81.7,10.95,11.719,11.087,11.209,51140.0,325.0,1.0
939,20.16,39.788,100491.766,1.1898,2.62738,76.2,74.048,75.039,81.575,11.318,11.71,11.157,11.231,51194.0,325.0,1.0
940,20.171,39.795,100489.08,1.1897,2.63088,79.7,75.743,75.971,80.325,11.575,11.62,11.284,11.301,51249.0,325.0,1.0
941,20.16,39.811,100489.08,1.1897,2.627,75.825,75.768,75.942,79.7,11.29,11.575,11.286,11.299,51303.0,325.0,1.0
942,20.15,39.811,100490.42,1.1898,2.6185,67.325,73.235,74.219,78.95,10.638,11.52,11.095,11.169,51357.0,325.0,1.0
943,20.16,39.795,100488.2,1.1897,2.615,63.825,70.412,72.14,77.075,10.358,11.383,10.88,11.012,51411.0,325.0,1.0
944,20.15,39.788,100490.42,1.1898,2.61388,62.7,68.099,70.252,76.45,10.266,11.336,10.699,10.867,51465.0,325.0,1.0
945,20.15,39.795,100490.42,1.1898,2.62413,72.95,69.554,70.792,76.2,11.074,11.318,10.813,10.909,51519.0,325.0,1.0
946,20.15,39.795,100491.766,1.1898,2.62063,69.45,69.523,70.523,75.825,10.805,11.29,10.81,10.888,51573.0,325.0,1.0
947,20.15,39.803,100490.42,1.1898,2.62713,75.95,71.451,71.609,75.825,11.299,11.29,10.959,10.971,51628.0,325.0,1.0
948,20.16,39.795,100489.516,1.1898,2.626,74.825,72.463,72.252,75.2,11.215,11.243,11.037,11.021,51682.0,325.0,1.0
949,20.139,39.803,100490.86,1.1899,2.61475,63.575,69.797,70.517,74.825,10.337,11.215,10.831,10.887,51736.0,325.0,1.0
950,20.16,39.795,100490.86,1.1898,2.61725,66.075,68.68,69.628,73.45,10.539,11.112,10.745,10.819,51790.0,325.0,1.0
951,20.15,39.811,100485.03,1.1897,2.61975,68.575,68.649,69.418,72.95,10.737,11.074,10.742,10.802,51845.0,325.0,1.0
952,20.15,39.811,100491.766,1.1898,2.61625,65.075,67.577,68.549,72.325,10.459,11.026,10.658,10.734,51899.0,325.0,1.0
953,20.139,39.818,100485.516,1.1898,2.61413,62.95,66.189,67.429,71.325,10.287,10.95,10.548,10.646,51953.0,325.0,1.0
954,20.15,39.803,100485.516,1.1898,2.61288,61.7,64.842,66.284,71.325,10.184,10.95,10.44,10.556,52007.0,325.0,1.0
955,20.16,39.826,100489.08,1.1897,2.615,63.825,64.537,65.792,70.95,10.358,10.921,10.416,10.517,52062.0,325.0,1.0
956,20.15,39.818,100493.95,1.1898,2.61613,64.95,64.661,65.624,69.45,10.449,10.805,10.425,10.503,52115.0,325.0,1.0
957,20.15,39.818,100489.984,1.1898,2.61263,61.45,63.698,64.789,68.575,10.163,10.736,10.348,10.436,52169.0,325.0,1.0
958,20.15,39.811,100485.95,1.1898,2.60725,56.075,61.411,63.046,67.325,9.709,10.638,10.16,10.295,52224.0,325.0,1.0
959,20.15,39.818,100485.95,1.1898,2.61013,58.95,60.673,62.227,66.075,9.955,10.539,10.099,10.228,52278.0,325.0,1.0
960,20.139,39.818,100487.3,1.1898,2.61025,59.075,60.194,61.597,65.075,9.965,10.459,10.059,10.175,52332.0,325.0,1.0
961,20.171,39.811,100487.3,1.1897,2.60963,58.45,59.671,60.967,64.95,9.913,10.449,10.016,10.124,52386.0,325.0,1.0
962,20.182,39.818,100491.33,1.1897,2.613,61.825,60.317,61.139,63.825,10.195,10.358,10.07,10.138,52441.0,325.0,1.0
963,20.139,39.818,100488.64,1.1898,2.60563,54.45,58.557,59.801,63.825,9.567,10.358,9.921,10.026,52495.0,325.0,1.0
964,20.15,39.834,100488.64,1.1898,2.59963,48.45,55.525,57.531,63.575,9.025,10.338,9.661,9.834,52548.0,325.0,1.0
965,20.139,39.811,100486.86,1.1898,2.60763,56.45,55.803,57.315,62.95,9.741,10.287,9.685,9.815,52602.0,325.0,1.0
966,20.15,39.818,100496.234,1.1899,2.60513,53.95,55.247,56.642,62.95,9.523,10.286,9.636,9.757,52657.0,325.0,1.0
967,20.15,39.818,100486.81,1.1898,2.60563,54.45,55.008,56.204,61.825,9.567,10.195,9.616,9.72,52711.0,325.0,1.0
968,20.128,39.818,100486.81,1.1899,2.60675,55.575,55.178,56.078,61.7,9.665,10.184,9.631,9.709,52765.0,325.0,1.0
969,20.16,39.826,100488.164,1.1897,2.60125,50.075,53.647,54.877,61.45,9.175,10.164,9.497,9.605,52818.0,325.0,1.0
970,20.16,39.834,100489.08,1.1897,2.59238,41.2,49.913,52.142,59.075,8.322,9.965,9.16,9.362,52873.0,325.0,1.0
971,20.16,39.818,100486.86,1.1897,2.59938,48.2,49.399,51.354,58.95,9.002,9.955,9.113,9.291,52927.0,325.0,1.0
972,20.139,39.834,100487.3,1.1898,2.59463,43.45,47.615,49.773,58.45,8.546,9.912,8.946,9.147,52981.0,325.0,1.0
973,20.15,39.811,100487.3,1.1898,2.59938,48.2,47.79,49.458,56.45,9.001,9.741,8.963,9.118,53035.0,325.0,1.0
974,20.15,39.841,100486.38,1.1898,2.59638,45.2,47.013,48.607,56.075,8.717,9.709,8.89,9.039,53089.0,325.0,1.0
975,20.15,39.818,100494.45,1.1899,2.60063,49.45,47.744,48.775,55.575,9.117,9.665,8.958,9.055,53143.0,325.0,1.0
976,20.139,39.818,100487.734,1.1898,2.5985,47.325,47.619,48.485,54.45,8.919,9.567,8.947,9.028,53196.0,325.0,1.0
977,20.139,39.834,100487.734,1.1898,2.602,50.825,48.581,48.953,54.45,9.243,9.567,9.037,9.071,53251.0,325.0,1.0
978,20.16,39.826,100491.766,1.1898,2.6095,58.325,51.504,50.828,54.45,9.902,9.567,9.305,9.243,53305.0,325.0,1.0
979,20.16,39.834,100492.67,1.1898,2.598,46.825,50.1,50.027,53.95,8.872,9.523,9.177,9.17,53359.0,325.0,1.0
980,20.128,39.834,100486.86,1.1899,2.60413,52.95,50.955,50.612,52.95,9.434,9.434,9.255,9.223,53412.0,325.0,1.0
981,20.139,39.834,100484.164,1.1898,2.60588,54.7,52.079,51.429,52.95,9.589,9.434,9.356,9.298,53467.0,325.0,1.0
982,20.139,39.864,100484.164,1.1898,2.60775,56.575,53.428,52.459,52.95,9.752,9.434,9.477,9.391,53521.0,325.0,1.0
983,20.171,39.849,100489.984,1.1897,2.59975,48.575,51.972,51.682,50.825,9.037,9.243,9.347,9.321,53574.0,325.0,1.0
984,20.15,39.849,100488.64,1.1898,2.5945,43.325,49.378,50.011,50.075,8.534,9.175,9.111,9.169,53628.0,325.0,1.0
985,20.128,39.849,100492.67,1.1899,2.59163,40.45,46.7,48.099,49.45,8.245,9.117,8.86,8.991,53683.0,325.0,1.0
986,20.139,39.841,100492.67,1.1899,2.58925,38.075,44.112,46.094,49.45,8.0,9.117,8.611,8.802,53737.0,325.0,1.0
987,20.139,39.849,100490.89,1.1899,2.59638,45.2,44.439,45.915,48.575,8.716,9.036,8.643,8.785,53790.0,325.0,1.0
988,20.16,39.849,100491.33,1.1898,2.58638,35.2,41.667,43.772,48.2,7.692,9.001,8.369,8.578,53844.0,325.0,1.0
989,20.171,39.856,100489.984,1.1897,2.59125,40.075,41.19,43.033,48.2,8.208,9.002,8.321,8.505,53899.0,325.0,1.0
990,20.15,39.849,100494.02,1.1898,2.5915,40.325,40.93,42.491,47.325,8.233,8.919,8.295,8.451,53952.0,325.0,1.0
991,20.139,39.849,100494.02,1.1899,2.59538,44.2,41.911,42.833,46.825,8.619,8.872,8.393,8.485,54006.0,325.0,1.0
992,20.15,39.864,100489.55,1.1898,2.5945,43.325,42.335,42.931,46.825,8.534,8.872,8.436,8.495,54061.0,325.0,1.0
993,20.139,39.856,100491.33,1.1899,2.59613,44.95,43.12,43.335,45.2,8.692,8.716,8.513,8.535,54115.0,325.0,1.0
994,20.16,39.849,100489.55,1.1897,2.58838,37.2,41.344,42.108,45.2,7.908,8.717,8.337,8.413,54168.0,325.0,1.0
