Muestra,Temp,Hum,Hum2,Pres,Den,Vol,DP,DP1,Vel1,Vel2,Tiempo,PWM,Paro,VelRef,Error
5258,19.066,37.156,36.572,100268.61,1.1921,2.60325,28.487,29.988,6.913,7.093,286652.0,317.0,1.0,7.0,-5.28
5259,19.077,37.148,36.594,100277.58,1.1922,2.6015,26.737,29.988,6.697,7.093,286706.0,317.0,1.0,7.0,-5.27
5260,19.066,37.148,36.594,100277.58,1.1922,2.6005,25.737,29.988,6.571,7.093,286759.0,317.0,1.0,7.0,-5.27
5261,19.066,37.148,36.616,100265.016,1.1921,2.60175,26.988,29.988,6.729,7.093,286813.0,316.0,1.0,7.0,-5.29
5262,19.077,37.156,36.539,100270.39,1.1921,2.60113,26.363,29.988,6.65,7.093,286866.0,316.0,1.0,7.0,-5.29
5263,19.066,37.148,36.615,100270.86,1.1922,2.60188,27.112,29.988,6.744,7.093,286920.0,316.0,1.0,7.0,-5.28
5264,19.066,37.156,36.615,100270.86,1.1922,2.59975,24.987,29.988,6.475,7.093,286973.0,316.0,1.0,7.0,-5.28
5265,19.077,37.156,36.594,100273.984,1.1921,2.60425,29.488,29.737,7.033,7.063,287027.0,316.0,1.0,7.0,-3.6
5266,19.077,37.156,36.605,100274.42,1.1921,2.60375,28.988,29.613,6.974,7.048,287080.0,316.0,1.0,7.0,-2.75
5267,19.077,37.156,36.571,100270.86,1.1921,2.60238,27.612,29.613,6.806,7.048,287134.0,316.0,1.0,7.0,-2.76
5268,19.056,37.163,36.571,100270.39,1.1922,2.60313,28.362,29.488,6.898,7.033,287187.0,316.0,1.0,7.0,-1.9
5269,19.066,37.14,36.638,100270.39,1.1921,2.60425,29.488,29.488,7.033,7.033,287241.0,316.0,1.0,7.0,-1.9
5270,19.056,37.156,36.539,100275.766,1.1923,2.60313,28.362,29.488,6.898,7.033,287294.0,316.0,1.0,7.0,-1.89
5271,19.077,37.148,36.627,100268.61,1.1921,2.60075,25.988,29.488,6.603,7.034,287348.0,316.0,1.0,7.0,-1.92
5272,19.077,37.156,36.594,100269.516,1.1921,2.60275,27.987,29.488,6.852,7.034,287401.0,316.0,1.0,7.0,-1.91
5273,19.066,37.163,36.594,100269.516,1.1921,2.60175,26.988,29.362,6.729,7.019,287455.0,316.0,1.0,7.0,-1.06
5274,19.077,37.171,36.594,100272.64,1.1921,2.59925,24.487,29.237,6.41,7.004,287508.0,316.0,1.0,7.0,-0.21
5275,19.066,37.171,36.594,100270.86,1.1921,2.60125,26.488,29.237,6.666,7.004,287562.0,316.0,1.0,7.0,-0.2
5276,19.088,37.156,36.616,100269.95,1.192,2.60525,30.488,29.237,7.152,7.004,287616.0,316.0,1.0,7.0,-0.22
5277,19.077,37.156,36.616,100269.95,1.1921,2.60075,25.988,28.988,6.603,6.974,287669.0,317.0,1.0,7.0,1.49
5278,19.066,37.171,36.604,100272.2,1.1922,2.60363,28.862,28.862,6.958,6.958,287722.0,317.0,1.0,7.0,2.36
5279,19.066,37.163,36.638,100271.734,1.1922,2.60388,29.113,28.862,6.989,6.958,287776.0,317.0,1.0,7.0,2.36
5280,19.077,37.148,36.615,100268.17,1.1921,2.60075,25.988,28.862,6.603,6.959,287830.0,317.0,1.0,7.0,2.35
5281,19.077,37.148,36.616,100268.61,1.1921,2.60375,28.988,28.862,6.974,6.959,287883.0,317.0,1.0,7.0,2.35
5282,19.077,37.156,36.616,100268.61,1.1921,2.60438,29.613,28.862,7.049,6.959,287936.0,317.0,1.0,7.0,2.35
5283,19.066,37.156,36.638,100269.95,1.1921,2.60213,27.363,28.487,6.775,6.913,287990.0,317.0,1.0,7.0,4.94
5284,19.066,37.148,36.616,100271.3,1.1922,2.60438,29.613,28.487,7.048,6.913,288044.0,317.0,1.0,7.0,4.94
5285,19.088,37.148,36.604,100266.83,1.192,2.59825,23.488,28.362,6.278,6.898,288097.0,317.0,1.0,7.0,5.78
5286,19.099,37.171,36.604,100266.83,1.192,2.6015,26.737,28.362,6.698,6.899,288150.0,317.0,1.0,7.0,5.77
5287,19.066,37.156,36.561,100272.2,1.1922,2.60213,27.363,27.987,6.775,6.852,288204.0,318.0,1.0,7.0,8.41
5288,19.077,37.148,36.615,100272.2,1.1921,2.604,29.237,27.987,7.004,6.852,288258.0,318.0,1.0,7.0,8.4
5289,19.088,37.156,36.594,100275.836,1.1921,2.59925,24.487,27.612,6.41,6.806,288311.0,318.0,1.0,7.0,11.02
5290,19.066,37.148,36.594,100270.46,1.1921,2.60088,26.113,27.363,6.619,6.775,288364.0,318.0,1.0,7.0,12.78
5291,19.099,37.156,36.626,100270.86,1.192,2.60075,25.988,27.363,6.603,6.776,288418.0,318.0,1.0,7.0,12.76
5292,19.077,37.156,36.671,100275.766,1.1922,2.602,27.238,27.363,6.76,6.775,288472.0,318.0,1.0,7.0,12.78
5293,19.066,37.148,36.627,100271.3,1.1922,2.60113,26.363,27.238,6.65,6.76,288525.0,319.0,1.0,7.0,13.66
5294,19.066,37.148,36.604,100275.836,1.1922,2.60063,25.862,27.112,6.587,6.744,288578.0,319.0,1.0,7.0,14.56
5295,19.056,37.156,36.604,100275.836,1.1923,2.60038,25.613,27.112,6.555,6.744,288632.0,319.0,1.0,7.0,14.56
5296,19.109,37.156,36.55,100271.3,1.192,2.601,26.237,26.988,6.635,6.729,288686.0,319.0,1.0,7.0,15.4
5297,19.077,37.156,36.626,100268.17,1.1921,2.602,27.238,27.112,6.76,6.744,288739.0,319.0,1.0,7.0,14.53
5298,19.066,37.156,36.615,100266.42,1.1921,2.60138,26.612,26.988,6.682,6.729,288793.0,320.0,1.0,7.0,15.42
5299,19.077,37.171,36.615,100266.42,1.192,2.6045,29.737,27.112,7.063,6.745,288846.0,320.0,1.0,7.0,14.53
5300,19.077,37.163,36.571,100269.516,1.1921,2.603,28.238,27.238,6.883,6.76,288900.0,320.0,1.0,7.0,13.65
5301,19.088,37.163,36.659,100270.86,1.1921,2.60088,26.113,27.238,6.619,6.76,288953.0,320.0,1.0,7.0,13.65
5302,19.088,37.163,36.615,100270.86,1.1921,2.59975,24.987,27.238,6.475,6.76,289007.0,320.0,1.0,7.0,13.65
5303,19.066,37.163,36.626,100272.2,1.1922,2.60288,28.113,27.238,6.867,6.76,289060.0,320.0,1.0,7.0,13.66
5304,19.088,37.171,36.626,100272.2,1.1921,2.60125,26.488,27.238,6.666,6.76,289114.0,320.0,1.0,7.0,13.65
5305,19.077,37.163,36.549,100275.836,1.1922,2.60388,29.113,27.238,6.989,6.76,289168.0,321.0,1.0,7.0,13.66
5306,19.066,37.171,36.626,100269.516,1.1921,2.60438,29.613,27.238,7.048,6.76,289221.0,321.0,1.0,7.0,13.66
5307,19.077,37.171,36.626,100273.15,1.1921,2.60325,28.487,27.238,6.913,6.76,289274.0,321.0,1.0,7.0,13.66
5308,19.066,37.171,36.626,100273.15,1.1922,2.59975,24.987,27.238,6.474,6.76,289328.0,321.0,1.0,7.0,13.67
5309,19.077,37.156,36.626,100272.2,1.1921,2.608,33.237,27.238,7.467,6.76,289382.0,321.0,1.0,7.0,13.66
5310,19.077,37.163,36.683,100269.95,1.1921,2.60538,30.612,27.238,7.167,6.76,289435.0,321.0,1.0,7.0,13.65
5311,19.066,37.163,36.615,100270.86,1.1922,2.6025,27.738,27.238,6.822,6.76,289488.0,321.0,1.0,7.0,13.66
5312,19.066,37.171,36.615,100271.37,1.1922,2.60388,29.113,27.238,6.989,6.76,289543.0,322.0,1.0,7.0,13.66
5313,19.077,37.156,36.626,100271.37,1.1921,2.60288,28.113,27.363,6.868,6.775,289596.0,322.0,1.0,7.0,12.78
5314,19.077,37.163,36.638,100270.46,1.1921,2.60275,27.987,27.363,6.852,6.775,289649.0,322.0,1.0,7.0,12.77
5315,19.066,37.163,36.627,100272.64,1.1922,2.60313,28.362,27.738,6.898,6.822,289703.0,322.0,1.0,7.0,10.15
5316,19.077,37.156,36.615,100266.42,1.1921,2.60175,26.988,27.363,6.729,6.776,289757.0,322.0,1.0,7.0,12.77
5317,19.056,37.179,36.615,100266.42,1.1921,2.6015,26.737,27.363,6.697,6.775,289810.0,322.0,1.0,7.0,12.78
5318,19.056,37.171,36.637,100272.71,1.1922,2.60625,31.487,27.363,7.268,6.775,289864.0,322.0,1.0,7.0,12.79
5319,19.056,37.156,36.681,100270.02,1.1922,2.6045,29.737,27.363,7.063,6.775,289917.0,322.0,1.0,7.0,12.79
5320,19.066,37.171,36.637,100270.02,1.1921,2.60463,29.863,27.738,7.078,6.822,289971.0,322.0,1.0,7.0,10.15
5321,19.077,37.179,36.637,100270.02,1.1921,2.60488,30.112,27.738,7.108,6.822,290024.0,322.0,1.0,7.0,10.14
5322,19.066,37.163,36.67,100273.55,1.1922,2.60363,28.862,27.738,6.958,6.821,290078.0,323.0,1.0,7.0,10.15
5323,19.088,37.156,36.604,100268.17,1.192,2.60463,29.863,27.987,7.078,6.853,290131.0,323.0,1.0,7.0,8.39
5324,19.077,37.156,36.692,100273.15,1.1921,2.60263,27.863,27.863,6.837,6.837,290185.0,323.0,1.0,7.0,9.27
5325,19.066,37.156,36.637,100274.055,1.1922,2.59938,24.612,27.863,6.426,6.837,290239.0,323.0,1.0,7.0,9.28
5326,19.077,37.171,36.637,100274.055,1.1921,2.59988,25.113,27.863,6.491,6.837,290292.0,323.0,1.0,7.0,9.28
5327,19.066,37.163,36.681,100273.625,1.1922,2.60163,26.863,27.863,6.713,6.837,290345.0,323.0,1.0,7.0,9.28
5328,19.077,37.171,36.681,100272.71,1.1921,2.60425,29.488,27.863,7.034,6.837,290399.0,323.0,1.0,7.0,9.27
5329,19.066,37.171,36.626,100270.93,1.1922,2.60388,29.113,27.987,6.989,6.852,290453.0,323.0,1.0,7.0,8.41
5330,19.077,37.171,36.626,100270.93,1.1921,2.60288,28.113,28.113,6.868,6.868,290506.0,323.0,1.0,7.0,7.53
5331,19.077,37.156,36.57,100270.5,1.1921,2.60138,26.612,28.113,6.682,6.868,290560.0,323.0,1.0,7.0,7.53
5332,19.056,37.171,36.647,100272.71,1.1922,2.60463,29.863,28.113,7.078,6.867,290613.0,323.0,1.0,7.0,7.55
5333,19.077,37.171,36.658,100275.4,1.1922,2.60575,30.987,28.113,7.21,6.868,290667.0,323.0,1.0,7.0,7.54
5334,19.077,37.171,36.658,100273.625,1.1921,2.60288,28.113,28.113,6.868,6.868,290720.0,324.0,1.0,7.0,7.53
5335,19.077,37.163,36.637,100273.625,1.1921,2.60563,30.863,28.238,7.196,6.883,290774.0,324.0,1.0,7.0,6.67
5336,19.077,37.179,36.67,100270.02,1.1921,2.60388,29.113,28.362,6.989,6.898,290827.0,324.0,1.0,7.0,5.79
5337,19.088,37.171,36.648,100267.766,1.192,2.60663,31.862,28.487,7.312,6.914,290881.0,324.0,1.0,7.0,4.92
5338,19.088,37.171,36.637,100268.67,1.192,2.60438,29.613,28.862,7.049,6.959,290934.0,323.0,1.0,7.0,2.34
5339,19.056,37.171,36.637,100268.67,1.1922,2.60363,28.862,28.862,6.958,6.958,290988.0,323.0,1.0,7.0,2.36
5340,19.077,37.163,36.67,100268.24,1.1921,2.60238,27.612,28.862,6.806,6.959,291041.0,323.0,1.0,7.0,2.35
5341,19.066,37.163,36.571,100273.15,1.1922,2.60338,28.613,28.862,6.928,6.958,291095.0,323.0,1.0,7.0,2.36
5342,19.077,37.171,36.691,100271.37,1.1921,2.60825,33.488,28.862,7.495,6.959,291148.0,323.0,1.0,7.0,2.35
5343,19.066,37.171,36.691,100271.37,1.1922,2.60213,27.363,28.862,6.775,6.958,291202.0,324.0,1.0,7.0,2.36
5344,19.056,37.156,36.681,100271.836,1.1922,2.6025,27.738,28.862,6.821,6.958,291255.0,324.0,1.0,7.0,2.37
5345,19.077,37.179,36.681,100270.02,1.1921,2.60575,30.987,28.862,7.21,6.959,291309.0,324.0,1.0,7.0,2.35
5346,19.077,37.156,36.637,100267.336,1.1921,2.60575,30.987,28.862,7.21,6.959,291362.0,324.0,1.0,7.0,2.35
5347,19.088,37.179,36.647,100268.24,1.192,2.60763,32.862,29.113,7.425,6.989,291416.0,323.0,1.0,7.0,0.63
5348,19.045,37.179,36.647,100268.24,1.1922,2.60413,29.362,29.113,7.018,6.988,291470.0,323.0,1.0,7.0,0.66
5349,19.056,37.179,36.703,100269.16,1.1922,2.60375,28.988,29.113,6.974,6.989,291523.0,323.0,1.0,7.0,0.65
5350,19.066,37.163,36.681,100272.71,1.1922,2.6075,32.737,29.113,7.411,6.989,291576.0,323.0,1.0,7.0,0.65
5351,19.056,37.171,36.626,100270.93,1.1922,2.60138,26.612,29.113,6.682,6.988,291630.0,323.0,1.0,7.0,0.66
5352,19.077,37.171,36.626,100270.93,1.1921,2.606,31.238,29.113,7.239,6.989,291684.0,324.0,1.0,7.0,0.64
5353,19.088,37.171,36.637,100267.805,1.192,2.60363,28.862,29.113,6.959,6.989,291737.0,324.0,1.0,7.0,0.63
5354,19.066,37.179,36.681,100272.28,1.1922,2.60188,27.112,29.113,6.744,6.989,291790.0,324.0,1.0,7.0,0.65
5355,19.077,37.171,36.637,100272.28,1.1921,2.60413,29.362,29.113,7.019,6.989,291844.0,324.0,1.0,7.0,0.64
5356,19.077,37.171,36.637,100272.28,1.1921,2.6065,31.738,29.362,7.297,7.019,291898.0,323.0,1.0,7.0,-1.06
5357,19.077,37.179,36.647,100272.28,1.1921,2.60375,28.988,29.362,6.974,7.019,291951.0,323.0,1.0,7.0,-1.06
5358,19.066,37.171,36.703,100274.96,1.1922,2.60675,31.987,29.362,7.325,7.018,292004.0,323.0,1.0,7.0,-1.05
5359,19.077,37.179,36.614,100269.59,1.1921,2.60738,32.613,29.362,7.397,7.019,292058.0,323.0,1.0,7.0,-1.06
5360,19.077,37.179,36.658,100268.75,1.1921,2.60413,29.362,29.362,7.019,7.019,292112.0,323.0,1.0,7.0,-1.07
5361,19.056,37.163,36.658,100268.75,1.1922,2.606,31.238,29.362,7.239,7.018,292165.0,323.0,1.0,7.0,-1.05
5362,19.066,37.171,36.658,100268.24,1.1921,2.60888,34.112,29.362,7.565,7.019,292218.0,323.0,1.0,7.0,-1.06
5363,19.077,37.171,36.593,100269.59,1.1921,2.606,31.238,29.362,7.239,7.019,292272.0,323.0,1.0,7.0,-1.06
5364,19.077,37.171,36.691,100272.28,1.1921,2.60863,33.863,29.362,7.537,7.019,292326.0,323.0,1.0,7.0,-1.06
5365,19.056,37.163,36.691,100272.28,1.1922,2.60538,30.612,29.488,7.166,7.033,292379.0,323.0,1.0,7.0,-1.89
5366,19.045,37.171,36.658,100266.47,1.1922,2.60213,27.363,29.488,6.775,7.033,292432.0,323.0,1.0,7.0,-1.9
5367,19.066,37.194,36.604,100264.21,1.1921,2.60638,31.613,29.613,7.283,7.049,292486.0,323.0,1.0,7.0,-2.76
5368,19.056,37.179,36.67,100266.9,1.1921,2.60575,30.987,29.863,7.21,7.078,292540.0,323.0,1.0,7.0,-4.44
5369,19.066,37.186,36.67,100274.53,1.1922,2.60488,30.112,30.112,7.107,7.107,292593.0,323.0,1.0,7.0,-6.11
5370,19.099,37.171,36.67,100274.53,1.1921,2.60563,30.863,30.612,7.196,7.167,292646.0,322.0,1.0,7.0,-9.48
5371,19.077,37.179,36.647,100273.19,1.1921,2.60725,32.488,30.863,7.383,7.196,292700.0,322.0,1.0,7.0,-11.13
5372,19.066,37.179,36.614,100273.625,1.1922,2.604,29.237,30.863,7.003,7.195,292754.0,322.0,1.0,7.0,-11.12
5373,19.077,37.186,36.626,100270.09,1.1921,2.60513,30.363,30.612,7.137,7.167,292807.0,322.0,1.0,7.0,-9.47
5374,19.045,37.156,36.626,100270.09,1.1922,2.60288,28.113,30.612,6.867,7.166,292860.0,322.0,1.0,7.0,-9.45
5375,19.088,37.179,36.647,100270.93,1.1921,2.6035,28.738,30.363,6.944,7.137,292915.0,322.0,1.0,7.0,-7.81
5376,19.077,37.179,36.637,100275.875,1.1922,2.6035,28.738,30.363,6.943,7.137,292968.0,322.0,1.0,7.0,-7.79
5377,19.066,37.163,36.691,100277.22,1.1922,2.6055,30.738,30.363,7.181,7.137,293021.0,322.0,1.0,7.0,-7.78
5378,19.045,37.163,36.691,100271.836,1.1923,2.60063,25.862,30.363,6.587,7.137,293074.0,322.0,1.0,7.0,-7.78
5379,19.066,37.179,36.614,100271.836,1.1922,2.60238,27.612,30.363,6.806,7.137,293129.0,322.0,1.0,7.0,-7.79
5380,19.066,37.179,36.57,100268.31,1.1921,2.6035,28.738,30.363,6.944,7.137,293182.0,322.0,1.0,7.0,-7.8
5381,19.077,37.171,36.681,100271.44,1.1921,2.59988,25.113,30.363,6.491,7.137,293235.0,321.0,1.0,7.0,-7.8
5382,19.077,37.179,36.636,100271.48,1.1921,2.60288,28.113,30.112,6.868,7.108,293288.0,322.0,1.0,7.0,-6.13
5383,19.056,37.179,36.636,100271.48,1.1922,2.605,30.237,30.237,7.122,7.122,293343.0,321.0,1.0,7.0,-6.95
5384,19.056,37.179,36.646,100268.38,1.1922,2.60025,25.487,30.237,6.539,7.122,293396.0,321.0,1.0,7.0,-6.96
5385,19.056,37.186,36.691,100270.56,1.1922,2.6005,25.737,30.112,6.571,7.107,293449.0,321.0,1.0,7.0,-6.11
5386,19.077,37.179,36.625,100268.78,1.1921,2.6035,28.738,29.362,6.944,7.019,293504.0,322.0,1.0,7.0,-1.07
5387,19.056,37.171,36.625,100268.78,1.1922,2.603,28.238,29.362,6.883,7.018,293557.0,322.0,1.0,7.0,-1.05
5388,19.066,37.171,36.658,100272.81,1.1922,2.60263,27.863,29.362,6.837,7.018,293610.0,322.0,1.0,7.0,-1.05
5389,19.066,37.179,36.658,100271.0,1.1922,2.5995,24.738,29.362,6.442,7.019,293663.0,322.0,1.0,7.0,-1.05
5390,19.066,37.179,36.669,100271.48,1.1922,2.60075,25.988,29.237,6.603,7.004,293716.0,322.0,1.0,7.0,-0.2
5391,19.045,37.179,36.647,100269.22,1.1922,2.60213,27.363,29.237,6.775,7.003,293771.0,322.0,1.0,7.0,-0.19
5392,19.066,37.186,36.647,100269.22,1.1921,2.59925,24.487,28.988,6.41,6.974,293824.0,322.0,1.0,7.0,1.5
5393,19.077,37.171,36.647,100273.69,1.1921,2.60413,29.362,29.237,7.019,7.004,293877.0,322.0,1.0,7.0,-0.21
5394,19.056,37.171,36.658,100280.41,1.1923,2.60488,30.112,29.362,7.107,7.018,293931.0,322.0,1.0,7.0,-1.03
5395,19.077,37.186,36.637,100268.31,1.1921,2.601,26.237,29.237,6.635,7.004,293985.0,322.0,1.0,7.0,-0.22
5396,19.077,37.171,36.637,100268.31,1.1921,2.606,31.238,29.237,7.239,7.004,294038.0,322.0,1.0,7.0,-0.22
5397,19.077,37.179,36.691,100273.69,1.1921,2.60238,27.612,29.237,6.806,7.004,294091.0,322.0,1.0,7.0,-0.21
5398,19.066,37.179,36.681,100273.25,1.1922,2.60125,26.488,28.738,6.666,6.943,294145.0,322.0,1.0,7.0,3.22
5399,19.066,37.179,36.625,100271.48,1.1922,2.60675,31.987,28.738,7.326,6.943,294199.0,322.0,1.0,7.0,3.22
5400,19.077,37.186,36.625,100271.48,1.1921,2.60325,28.487,28.738,6.913,6.944,294252.0,322.0,1.0,7.0,3.21
5401,19.066,37.171,36.646,100271.48,1.1922,2.60238,27.612,28.738,6.806,6.943,294305.0,322.0,1.0,7.0,3.22
5402,19.045,37.186,36.646,100267.44,1.1922,2.60325,28.487,28.738,6.913,6.943,294359.0,322.0,1.0,7.0,3.23
5403,19.066,37.171,36.691,100267.875,1.1921,2.59975,24.987,28.487,6.475,6.913,294413.0,322.0,1.0,7.0,4.93
5404,19.056,37.171,36.625,100268.78,1.1922,2.60288,28.113,28.487,6.867,6.913,294466.0,322.0,1.0,7.0,4.94
5405,19.088,37.179,36.625,100268.78,1.192,2.60538,30.612,28.487,7.167,6.913,294519.0,322.0,1.0,7.0,4.92
5406,19.077,37.171,36.67,100265.19,1.192,2.59825,23.488,28.487,6.278,6.913,294574.0,322.0,1.0,7.0,4.92
5407,19.077,37.179,36.614,100272.78,1.1921,2.60475,29.988,28.487,7.093,6.913,294627.0,322.0,1.0,7.0,4.94
5408,19.077,37.201,36.637,100274.59,1.1921,2.60238,27.612,28.238,6.806,6.883,294680.0,323.0,1.0,7.0,6.67
5409,19.077,37.186,36.637,100274.59,1.1921,2.60175,26.988,28.113,6.729,6.868,294733.0,323.0,1.0,7.0,7.53
5410,19.077,37.201,36.658,100269.22,1.1921,2.6015,26.737,28.113,6.698,6.868,294788.0,323.0,1.0,7.0,7.52
5411,19.077,37.194,36.658,100266.97,1.1921,2.6045,29.737,28.113,7.063,6.868,294841.0,323.0,1.0,7.0,7.52
5412,19.077,37.194,36.603,100271.48,1.1921,2.60188,27.112,28.113,6.744,6.868,294894.0,323.0,1.0,7.0,7.53
5413,19.066,37.171,36.626,100269.22,1.1921,2.60413,29.362,28.113,7.019,6.868,294947.0,323.0,1.0,7.0,7.53
5414,19.077,37.186,36.626,100269.22,1.1921,2.60413,29.362,28.113,7.019,6.868,295002.0,323.0,1.0,7.0,7.52
5415,19.066,37.194,36.626,100262.5,1.192,2.60013,25.362,27.863,6.523,6.837,295055.0,323.0,1.0,7.0,9.26
5416,19.066,37.179,36.626,100266.97,1.1921,2.60638,31.613,27.863,7.283,6.837,295108.0,324.0,1.0,7.0,9.27
5417,19.056,37.194,36.67,100263.84,1.1921,2.60888,34.112,27.863,7.565,6.837,295161.0,324.0,1.0,7.0,9.27
5418,19.077,37.194,36.67,100263.84,1.192,2.6055,30.738,28.113,7.181,6.868,295216.0,324.0,1.0,7.0,7.51
5419,19.066,37.179,36.626,100270.5,1.1921,2.60613,31.362,28.113,7.254,6.868,295269.0,324.0,1.0,7.0,7.53
5420,19.077,37.179,36.614,100263.77,1.192,2.60688,32.113,28.113,7.34,6.868,295322.0,324.0,1.0,7.0,7.51
5421,19.088,37.186,36.637,100270.09,1.192,2.607,32.237,28.238,7.354,6.883,295375.0,324.0,1.0,7.0,6.65
5422,19.077,37.179,36.637,100267.41,1.1921,2.60938,34.613,28.487,7.62,6.913,295430.0,324.0,1.0,7.0,4.93
5423,19.077,37.179,36.626,100268.24,1.1921,2.6075,32.737,28.487,7.411,6.913,295483.0,324.0,1.0,7.0,4.93
5424,19.056,37.186,36.658,100265.555,1.1921,2.60675,31.987,28.487,7.326,6.913,295536.0,324.0,1.0,7.0,4.94
5425,19.088,37.194,36.658,100268.24,1.192,2.60638,31.613,28.738,7.283,6.944,295589.0,324.0,1.0,7.0,3.2
5426,19.077,37.194,36.659,100267.766,1.1921,2.60775,32.988,29.362,7.439,7.019,295644.0,323.0,1.0,7.0,-1.07
5427,19.066,37.171,36.659,100267.766,1.1921,2.60513,30.363,29.362,7.137,7.019,295697.0,323.0,1.0,7.0,-1.06
5428,19.066,37.179,36.593,100268.24,1.1921,2.60925,34.487,29.362,7.607,7.019,295750.0,323.0,1.0,7.0,-1.06
5429,19.077,37.194,36.692,100269.12,1.1921,2.60863,33.863,29.737,7.537,7.063,295803.0,323.0,1.0,7.0,-3.61
5430,19.066,37.179,36.681,100268.24,1.1921,2.60613,31.362,29.988,7.254,7.093,295858.0,323.0,1.0,7.0,-5.29
5431,19.056,37.179,36.681,100268.24,1.1922,2.60413,29.362,29.988,7.018,7.093,295911.0,323.0,1.0,7.0,-5.28
5432,19.077,37.194,36.637,100271.37,1.1921,2.60588,31.112,30.112,7.225,7.108,295964.0,323.0,1.0,7.0,-6.13
5433,19.077,37.194,36.647,100270.02,1.1921,2.606,31.238,30.363,7.239,7.137,296017.0,323.0,1.0,7.0,-7.81
5434,19.066,37.179,36.581,100269.59,1.1921,2.6055,30.738,30.612,7.181,7.166,296072.0,322.0,1.0,7.0,-9.47
5435,19.077,37.186,36.626,100267.805,1.1921,2.60588,31.112,30.738,7.225,7.181,296125.0,322.0,1.0,7.0,-10.31
5436,19.077,37.179,36.626,100267.805,1.1921,2.60275,27.987,30.612,6.852,7.167,296178.0,322.0,1.0,7.0,-9.48
5437,19.066,37.186,36.637,100270.5,1.1921,2.60538,30.612,30.612,7.166,7.166,296232.0,322.0,1.0,7.0,-9.46
5438,19.056,37.171,36.658,100266.9,1.1921,2.60688,32.113,30.738,7.34,7.181,296286.0,322.0,1.0,7.0,-10.3
5439,19.066,37.194,36.626,100278.16,1.1922,2.60713,32.362,30.738,7.368,7.181,296339.0,322.0,1.0,7.0,-10.28
5440,19.077,37.201,36.626,100278.16,1.1922,2.60575,30.987,30.738,7.21,7.181,296392.0,322.0,1.0,7.0,-10.29
5441,19.077,37.194,36.637,100270.09,1.1921,2.605,30.237,30.738,7.122,7.181,296446.0,322.0,1.0,7.0,-10.3
5442,19.034,37.194,36.626,100270.93,1.1923,2.60588,31.112,30.987,7.224,7.21,296500.0,321.0,1.0,7.0,-11.93
5443,19.077,37.194,36.626,100269.16,1.1921,2.6055,30.738,30.987,7.181,7.21,296553.0,321.0,1.0,7.0,-11.96
5444,19.066,37.186,36.626,100270.5,1.1921,2.606,31.238,31.112,7.239,7.225,296607.0,321.0,1.0,7.0,-12.78
5445,19.077,37.194,36.658,100270.93,1.1921,2.60338,28.613,31.112,6.928,7.225,296660.0,321.0,1.0,7.0,-12.79
5446,19.056,37.186,36.626,100269.59,1.1922,2.60513,30.363,31.112,7.137,7.225,296714.0,321.0,1.0,7.0,-12.77
5447,19.077,37.194,36.581,100269.59,1.1921,2.60163,26.863,31.112,6.713,7.225,296768.0,321.0,1.0,7.0,-12.79
5448,19.077,37.201,36.604,100271.836,1.1921,2.60563,30.863,31.112,7.196,7.225,296821.0,320.0,1.0,7.0,-12.78
5449,19.077,37.194,36.604,100271.836,1.1921,2.60863,33.863,31.112,7.537,7.225,296875.0,320.0,1.0,7.0,-12.78
5450,19.066,37.194,36.614,100269.59,1.1921,2.60275,27.987,31.112,6.852,7.225,296929.0,320.0,1.0,7.0,-12.78
5451,19.066,37.201,36.637,100268.67,1.1921,2.60525,30.488,31.112,7.152,7.225,296982.0,320.0,1.0,7.0,-12.78
5452,19.066,37.194,36.593,100269.59,1.1921,2.60838,33.612,31.112,7.509,7.225,297035.0,320.0,1.0,7.0,-12.78
5453,19.045,37.194,36.593,100269.59,1.1922,2.60313,28.362,31.112,6.898,7.224,297090.0,320.0,1.0,7.0,-12.76
5454,19.056,37.201,36.614,100269.16,1.1922,2.605,30.237,31.112,7.122,7.225,297143.0,320.0,1.0,7.0,-12.77
5455,19.066,37.201,36.703,100273.19,1.1922,2.6045,29.737,31.112,7.063,7.225,297196.0,319.0,1.0,7.0,-12.77
5456,19.066,37.201,36.647,100270.93,1.1921,2.6055,30.738,31.112,7.181,7.225,297249.0,319.0,1.0,7.0,-12.78
5457,19.056,37.194,36.614,100269.16,1.1922,2.60613,31.362,31.112,7.254,7.225,297304.0,319.0,1.0,7.0,-12.77
5458,19.077,37.201,36.614,100269.16,1.1921,2.6045,29.737,31.112,7.063,7.225,297357.0,319.0,1.0,7.0,-12.79
5459,19.077,37.201,36.691,100271.44,1.1921,2.6025,27.738,31.112,6.822,7.225,297410.0,319.0,1.0,7.0,-12.79
5460,19.088,37.201,36.614,100266.47,1.192,2.60588,31.112,31.112,7.225,7.225,297464.0,319.0,1.0,7.0,-12.8
5461,19.066,37.201,36.637,100267.41,1.1921,2.603,28.238,30.987,6.883,7.21,297518.0,319.0,1.0,7.0,-11.96
5462,19.056,37.194,36.637,100267.41,1.1922,2.60175,26.988,30.863,6.729,7.196,297571.0,319.0,1.0,7.0,-11.12
5463,19.066,37.194,36.614,100263.77,1.1921,2.60325,28.487,30.738,6.913,7.181,297625.0,319.0,1.0,7.0,-10.31
5464,19.066,37.194,36.614,100273.625,1.1922,2.60213,27.363,30.738,6.775,7.181,297678.0,318.0,1.0,7.0,-10.29
